Review #,Review,product,delivery,price,service,explanation,,,,
739,okay sana kaso basag gusto ko talagang ipa refund to nong pag bukas ko basak yong ring light kaso abala na masyado sa oras hindi worth para mag absent sa trabaho pag tyagaan ko nalang to kahit papano gumagana pa naman yong lights nya kudos sa mga courier ng jt,1,0,0,0,Broken upon arrival.,,,,
740,good medyo basa lng yung wipes pag open ko nung bubble wrappero the item is good namndto na ulit ako oorder sa susunod kc ok naman yinh itemtnx sa nag deliver at sa seller,1,1,0,1,Good item,wet wipes upon arrival.,,,
741,maganda naman yung items and hindi matagal na dumating plus naka sale siya for 30 pesos each nung binili ko ang concern ko lang is butas yung sa bandang right side ng color black tapos may tastas yung sa left pad ng white yung lavender okay naman though di talaga,1,1,0,0,Damaged items.,,,,
742,maganda sana ang lights kay lang di masyadong madikit natatanggal lang agad ginamita ko pa ng double sided tape,1,0,0,0,Lights are good but not adhesive.,,,,
743,thankyou seller jng order ko po ung changing color ung aend nio po hindi sna po next time masunod po ung order ko salamat po,0,1,0,0,Incorrect item.,,,,
744,okay naman yung item may connector and lace pero mali yung kulay gusto ko pink pink yung inorder ko awit naman dyan boi,0,1,0,0,Incorrect color.,,,,
745,na amaze lang ako sa mystery pouch na nareceive ko buti n lng gumagana ung lamp,1,0,0,0,Mystery pouch working lamp.,,,,
746,its goodpero ang kulay green di gumaganokay lng nman hapit papaanotnx po,1,0,0,0,Product color and condition.,,,,
747,fair ok for its price but idk why it has a mic symbol sa likod nung white thingy,1,0,1,0,Fair for its price but strange microphone symbol.,,,,
748,no good sobra panget talaga hindi sulit pera nyo dito mali pa size binigay,1,0,1,0,Poor quality.,,,,
749,good my mga punit punit kasi tinapalan ng scotch tape,1,0,0,0,Taped tears,,,,
750,okay naman makapal matagal yung deliver at hindi nag rereply yung seller petition to sanction the seller shoppe,1,1,0,1,Delayed delivery and unreponsive seller.,,,,
751,okay lang kaso ung isang product nd ako satisfied maganda ang item order napo kayo,1,0,0,0,Product not fully satisfactory,,,,
752,medj kailangan matigas pag press mo para madiin talaga tas na sira pero pwede pa gamitin hindi rin nacucurl masyado yung pilik mata ko,1,0,0,0,Hard to use,breaks,,,
753,smooth coz its liquid lol video not related ive read some reviews and its says that its no longer the same compared before i guess that was true i could no longer smell the marshmallow scent is it worth to buy i think hindi na po in any case the,1,0,0,0,Weak scent,,,,
754,complete order nman black ang inorder ko pero ibang color bnigay ni seller hindi man lang sinabi na wlang available pang girl pa yung color ayaw tuloy gamitin ng anak ko syang mabilis pa nman dumating,0,1,0,0,Wrong color.,,,,
755,hindi sya fast charger,1,0,0,0,Not a fast charger.,,,,
756,3 stars lang kase walang manual tas yupi yupi pang dumating thankfully di damaged yung ring light please follow our page super affordable po ng mga dress namin,1,1,0,0,Poor packaging,missing manual.,,,
757,na disappoint ako kasi wrong color nareceive ko black order ko gold dumating binigay ko nalang sa kapatid ko ang ganda pa naman sana ng quality niya ayos gamitin sa school ganon naman,1,0,0,0,Wrong product color,,,,
758,langya yan akala ko naman maraming holes like nung pic apat lang yung butas lima yung butas ng stove namin medyo kasalanan ko naman kaso di ko sinabi pero di naman din kayo nag tanong na realized ko lang na iba2 yung butas pag basa ko sa review useless,1,0,0,0,Incorrect product,,,,
759,malungkot naman akoang order ko blackred pero iba dumating so yun na nga ok na din sana kaso bakit parang gamit na may stain paano pa nga magagawa ko nandito na yansana next time paki ayos naman hindi porket mura ganian lang gagawin nyo sa item nyopano lalago ang negosyo,1,0,0,0,Wrong item,seems already used,,,
760,nit sturdy medyo magirap ilock kapag full open na sana magtagal,1,0,0,0,Item sturdiness,,,,
761,okay naman sana mali lang yung kulay na binigay nila dapat pink and blue yung isa tapos wala pang stickers yung isa,0,1,0,0,Wrong color,,,,
762,same texture lang naman sa ibang perfumes maganda naman ang pag ka pack yung mismong scent lang siguro ang hindi approve sakin sayang kasi dalawa pa nabili ko,1,0,0,0,Dissapointed with the scent,,,,
763,watery oilbased di ko bet amoy pero pede na tas may leak din and di sya masyadong long lasting,1,0,0,0,Leak and short lasting,,,,
764,mababaw ang bulsa at nisnisin ang tela but tnx parin selleer,1,0,0,0,Tela quality is questionable,,,,
765,fast charger legit wala pa 5 mins na ka add na agad ng 10 sa cp ko,1,0,0,0,Fast charger confirmed,,,,
766,dont expect too much sa product not the best but its usable naman however it wasnt packaged well literal na ung package from courier lang ang meron sya took 5 days to deliver,1,1,0,0,Long shipping time and poor packaging,,,,
767,ok naman hnd kuna na picture ginamit na ng anak ko thank you,0,0,0,0,Item is good,thank you,,,
768,good sobrang ganda ng product kinakabahan pa ko nung una kasi baka biglang di gumana so binuksan ko muna ng 24 hrs at tingnan kung masisira ba pero until now naka on pa din at sobrang bait ng seller kasi lahat ng chat ko sinasagot agad nila thanks seller,1,0,0,1,Excellent product service.,,,,
769,pangit ang kulay ng mouse pad tapos gusot kasi d secure ang packaging cute naman yung mouse,1,0,0,0,Damaged mouse pad due to poor packaging,,,,
770,gumagana naman po matagal din dumating understood naman kc preorder pero chinese ung remote d nmin maintindihan dont know if totoong version sya or china imitation,1,1,0,0,Long arrival time,remote,,,
771,honest review items inpods na hindi gumagana basura hahaha mini fan band phone stand kinapa ko akala ko mouse na hindi pala hahaha,1,0,0,0,Items received are not working,,,,
772,3 star to seller sending picture before ship gusto ko sya i 5 star kaso na disappoint naman ako sa product napaka haba pala kelangan ko pa paputulan pra magamit ko sya hndi sya advisable sa mga kinulang sa hyt na gaya ko haha 3 star is not bad,1,0,0,0,Product length is too long,,,,
773,ok nman sya kya lng kla q size xl aqdpat pla ay large lng kinuha qpro ganda po nya,1,0,0,0,Wrong product size,,,,
774,3 manipis pala akala ko makapal ok naman yung net nya yung sa foam lang talaga yung problema kasi napaka nipis para sakin not worthy sya for my baby yun lang thank you,1,0,0,0,Too thin foam.,,,,
775,3 lang why sobrang nipis tapos may neon colors pa plus may butas pa ung isa tsk tsk okay na sana e kaso ugaliin icheck muna ung item bago ninyo ipadala sa customer niyo hays,1,0,0,0,Item is too thin,,,,
776,ang ganda super bet ng anak ko un nga lang ang bilis malowbat 3 mins lang ata magagamit ung fan nya at ung lagayan ng battery e props langbilis din masira kasi isa lang pindotan ng mirror light at ng fan,1,0,0,0,Fast drain and breaks easily,,,,
777,yupi yung karton pero maayos naman yung item thank you seller at sa rider na gabi na dumating,1,1,0,0,Good item,damaged box.,,,
778,ok nman ung item peo tamad c seller mag pack d nya man lang inisa isa i plastic or i plastic nya muna bago ilagay sa plastic ng jnt muntik ko na magunting sa pagbukas un lang ang plastic nyapoor packaging,0,0,0,1,Poor packing.,,,,
779,okay sana mabilis nadeliver kaso as u can see poor packaging wala rin manual may defect din yung tripod sana next time hindi na ganto,1,1,0,0,Fast delivery,poor packaging,,,
780,okay lang nmn okay lang siya pero hindi ko pa alam kung gagana ba kasi kailangan pa ng universal adaptor akala ko hindi na hays i hope gagana at sana effective hindi madaling masira kung hindi gagana magpapa refund talaga ako,1,0,0,0,Neutral review,unsure of functionality,,,
781,ok lng prang may naiiwan n mapait ang taste khit naamoy palang,1,0,0,0,Negative smell,,,,
782,next time check the items before packing and shipping them sira ang binigay ninyo from the photo it can be clearly seen that it is damaged did not ask for refund kasi maliit lang naman ang price,1,0,0,0,Damaged,,,,
783,ok sya at may pa free n isa s seller masaya pa nmn ako kaso para syang tinunaw n lipstick then nag chap ung lips ko,1,0,0,0,Free gift,chapped lips,,,
784,maganda siya malambot suotin sana kaso lng ang liliit ng sizesayang dq siya masuot kaya nga 36 na inorder q para mejo maluwag kako ganun parin nmn pala dapat size 40 or 42 pala dapat kapag size 34b ka tatlo pa nmn inorder q,1,0,0,0,Sizes are too small,,,,
785,sira ung packaging pagkabukas ko prang binuksan talaga gumagana naman ung item kaso ang cheap lang ng appearance and fitnfor the price mej matigas rin ung clicks,1,0,1,0,Packaging is bad,,,,
786,meron siyang tapon konti after ko buksan but its fine tumatagal din ang amoy and liked it kasi mahilig ako sa matapang ang amoy na pabango thank you kay kuya na nagdeliver,1,1,0,0,Leak,lasting scent,,,
787,maganda po sya pero bakit wlaa pong freebie seller sa discription kasi na with freebie sya sana pala bumili nlang ako nun akala ko kasi meron,0,0,0,1,Missing freebie,,,,
788,maganda naman pero iba yung nasa ads at actual ang actual talaga is hindi ko makita sa hair ko na malakas ang hangin kahit naka level 3 na pero goods naman naka bubble wrap at naka box maganda,1,0,0,0,Product appearance,,,,
789,ring light shouldve been bubble wrapped separately para iwas cracks and other damages however gumagana naman considering for its price pasok na rin pwede na to sa video conferencing for good lighting,1,0,1,0,Poor packaging,,,,
790,ok nman yung medyas at maganda nadisappoint lng ako ksi wla mn lng chat c seller na wla pa lng stock ng ibang medyas basta2x na lng sya nagbigay ng ibang design sana mn lng sa susunod na magship ka magchat ka muna na wla ka pa lng stocks para,1,0,0,1,Service and Product,,,,
791,what you get is what you pay for ang sad kasi cheaply manufactured and it shows basta masaya ka ti suportahan ta ka does not recommend,1,0,1,0,Poor manifactured,,,,
792,maingay yung fan niya haha tapos hindi naka bubble wrap and medyo tupi tupi yung box niya yung lakas ng hangin niya so far ok naman since pwede siyang iadjust gumagana din naman ang charger,1,1,0,0,No bubble wrap and damage packaging.,,,,
793,not good yung saksakan ng charger sobrang tigas tanggalin and yun ang magiging dahilan pa agad ng pagkasira,1,0,0,0,Charger issue,,,,
794,kulang ng isang part na pang connect sa camera di na rin nag respond sa chat si seller never again so sad and disappointing,1,0,0,1,Product defect and seller never replied.,,,,
795,nice thankyou po hindi ko na yata mabilang ilang order ko na to hehe thankyou,0,0,0,0,Neutral,,,,
796,rubber po talaga siya mag ka iba sa expectation ko na same order ko na ganito noon,1,0,0,0,Product material,,,,
797,dito ako lagi umoorder kaya lang ngayon di ako satisfied kasi lukot lukot yung wipes at parang yung iba matagal ng stock sana next time mas maayos na ulit ipadalang stocks pero thabk you pa din seller,1,0,0,0,Old stock,,,,
798,it has minor damage when it was delivered manipis madali mapunit pag di maingat sa pagtanggal ng sticker pero thankfully maganda naman sya thank you,1,1,0,0,Minor damage,thin material,,,
799,ung usb connector nasira agad isang gamitan palang,1,0,0,0,Damaged,,,,
800,dumating na parang di naman worth it malakas hangin pero yung concept na ilalagy mo sa leeg mo di ka masyado natatamaan nung hangin eh malakas hangin pero prang mas ok pa magpamaypay aesthetic sya,1,0,1,0,Not worth the product design.,,,,
801,bet na bet ang led lights at iba pang item ang sealer may problema ayaw gumana kahit naka battery na akala ko yung nasa picture talaga peru iba ang na tanggap ko sayang nov 11 ko inorder dumaring dec 1 peru okay na salamat parin seller and,1,1,0,0,,,,,
802,honest reviewfor its price ok na sya medj nag expect lang ako na may makapal lang konti sana maliit din yong cup nya nag adjust na ako from 32 to 34 pero maliit padin ok sya para sa mga dalagita,1,0,0,0,,,,,
803,dpa nggamit ng angatan agad next time seller paki check ng maayos ung items pra sulit ibinabyad sayo nkka dismaya,1,0,0,1,,,,,
804,ayos nman medyo manipis nga lang kala ko makapal siya gaya sa ordinary jogger pero ok lang mas mura at mapapakinabangan parin salamat seller,1,0,1,0,,,,,
805,okay po sya at first nalobat after 2hrs then chinarge ko ng 4hours okay na matagal na sha malobat gusto ko dn yung size nya hindi gaanong maliit and d gaano malaki salamat shopee seller rider,1,0,0,0,,,,,
806,good quality pero tagal ma deliver,0,1,0,0,,,,,
807,na received ko na sa wakas ang tagal dumating nang order ko apat binili ko tapos parehas lng na color binigay ni seller nag message ako hindi responsive si seller im disappointed respect man lng sa bumili,0,1,0,1,,,,,
808,710 okay naman yung product maganda pag kaka balot pero hindi siya kaamoy nung vs na pure seduction huhuhu nag llast ng 25 hours yung amoy,1,0,0,0,,,,,
809,all goods naman sya maganda kahit maliit kaso napakatagal ideliver jan 1 ako nagorder pero kakarating lng ngayon jan 12 na dapat kahapon dumating,0,1,0,0,,,,,
810,product was a bit messed up on the left earpiece medjo may shaking bass sound sa side na to pero gumagana naman not bad for its price expected na,1,0,1,0,,,,,
811,3 yung order ko pero dalawa lng dumating l ugi na ako kc nabayaran yung wala kainis d man lng nagchat c seller,0,0,0,1,,,,,
812,okay nman po siya mabango den nmanperu yong maoy hindi long lasting po madali lang mawala yong amoy,1,0,0,0,,,,,
813,butas ang bulsa nong kulay black at un namng isa ay nabaliktad ung tali nasa likod,1,0,0,0,,,,,
814,nice products pero sana po next time maging discreet naman po sa pagpost ng sticker with image lalo na po sa lingerie nakabuyangyang na bra ang laman ng parcel ko napaka awkward po for me,0,0,0,1,,,,,
815,narecieved ko na pho sorry seller ha hnd ko type ang item akala ko maganda cya kc ung nsa picture subrang ganda excited pa sana akung dumating un nkita nadisappointed ako pero thanks pa rin ibagy ko nlng un s mama ko,1,0,0,0,,,,,
816,akala ko light brown yung sa ilalim nya pero dark pala di maganda yung kulay nakakadismaya tuloy hay nako,1,0,0,0,,,,,
817,visible yun pad nung white and also manipis yun foam wala din other plastic only the jt plastic itself,1,0,0,0,,,,,
818,got it fits okay kaya lang mejo awkward yung sa straps nya pagsuot na,1,0,0,0,,,,,
819,disappointed much wala kasing tripod stand na kasama paano naman magagamit ng maayos to seller why naman ganon,1,0,0,0,,,,,
820,ok nman po ung keypad phone kya hndi pla colord ung gray kala same colord 1 lng pla ung block lng,1,0,0,0,,,,,
821,ang tagal ng deliverynauna padumating yung 2nd order ko,0,1,0,0,,,,,
822,the picture was misleading we received the item and we thought na colored yung screen pero hindi pala so sad nag expect pa naman kami hohohoo,1,0,0,0,,,,,
823,sakto nman orders ko kaso 3 pink order ko na hair clip 3 violet pinadala tpos hindi pa katulad dun sa yellow yung ayos,0,1,0,0,,,,,
824,3 stars lang kasi mali yung kulay na pinadala sa blue car white pinadala color blind ata ang seller,0,1,0,0,,,,,
825,very disappointed po ako sa order ko kita naman jan sa video lahat po ng order ko putol lahat ng tali ng zipper,1,0,0,0,,,,,
826,mdj disappointed ako kasi sobrang laki ng mga mdyas ang nakalagay ay pwede pang newborn pero kahit hanggang 4months pa ay maluwag tlga sya tapos parang old stock ang mga to madudumi lalo na yung mga mittenshand gloves,1,0,0,0,,,,,
827,mystery pouch nga dalawang in order ko tapos nung dumating dalawang mouse pad na same pa ng design d man lang nag effort na pag ibahin ung design ano gagawin ko dto sa dalawang to,1,0,0,0,,,,,
828,ok madali ma lowbat pero ok naman thank you,1,0,0,0,,,,,
829,ndi po nailaw ang kulay bluenakaorder na ako nung una okay naman po pero nitong huli ganyan po ang ilaw nya,1,0,0,0,,,,,
830,cotton dw pero para syang rush guard ang tela but okay naman medyo manipis din,1,0,0,0,,,,,
831,anu ba yan seller pink at black order ku piro pink at purple yung dumating,0,1,0,0,,,,,
832,its takes a lot of time before dumating yung parceli dont know if this wipes was the reason why all items are wetkinda disappointed,0,1,0,0,,,,,
833,welp same case sa ibang orders ko pero this is way better ok na for its prize idk why its quite dirty,1,0,1,0,,,,,
834,di mo pa nadidikit lukot na hindi pwede punasan pag nadumihan kasi kakapit yung dumi unlike sa nabili ko dati dumidikit sa kamay yung adhesive kaya ang messy and hassle gamitin,1,0,0,0,,,,,
835,di sya din nagsabi sayang pero flash sale kasi kaya baka nalito na sya,0,0,0,1,,,,,
836,grabe naman kulang kulang naman ung orders ko na dumating wala ung mirror batteries at bathroom rack nakakabwisit aksaya lang sa pera incomplete items unfollow at block ko na to shop na toh hindi na ko bibili ulit dito sa shop na toh grabe,0,0,0,1,,,,,
837,poor very noisy noise is annoying minimal lng ang lakas ng air not worth buying for me sorry,1,0,1,0,,,,,
838,iba po color nawalan ng brown solid orange ang pangit tuloy,1,0,0,0,,,,,
839,mabilis magdeliver sa sobrang bilis basta nalng sinalambak sa courie hayssss,0,1,0,0,,,,,
840,seller was very unresponsive nakakairita talaga ang tagal niyang pina shipp yung items ko buti nlng talaga okay yung parcel ko na dumating,0,1,0,1,,,,,
841,tama ung size at color ng mga inorder ko kaso my stain sa white na tsinelas pero oorder parin ako sa susunod sana nga lang ung maayos naung ideliver sakin thank you seller and rider,1,0,0,0,,,,,
842,maganda at okay naman yung shoes at tsaka magaan gamitin sakto lang din yung size nanapili ko kaya okay siya kaso nga lang wala syang box sa plastic lang nakalagay yung shoes,1,0,0,0,,,,,
843,got the item but there is a dent mejo mahahaba ang gasgas nya hindi ko na napic dahil pinadala ko na sa cavite,1,0,0,0,,,,,
844,i wont buy this item again kahapon ko lang na receive tapos di pa nga na ulanan e sa hangin lang pala masisira hahaha im sorry pero the quality is not good youll be attracted by its appearance lang talaga tsk,1,0,0,0,,,,,
845,ok quality a little heavier than it looks suction is good though doesnt seem to be as strong as advertised uv light sensors and indicator are working though not sure if the uv light itself is working i put my transitionlens glasses under it but they didnt change color,1,0,0,0,,,,,
846,order ko grayblack and pinkblue pero dumating both pinkblue,0,1,0,0,,,,,
847,good but not excellent madali lumamig and hindi ganon kaflat nung sa takip and hindi ok yung takip pero okay lang naman since its useable and good packaging still thanks seller,1,0,0,0,,,,,
848,stress na nga ako mas lalo pang na stress dahil sa pagaassemble walang manual may sira yung box ng pinakaring hindi organize yung mga tools for ring jusme bakit naman kasi walang manual ang tagal ko nag assemble naubos oras ko,1,0,0,0,,,,,
849,pambahay lang to guys video is not mine para lang sa 04 coins yan pasensya na pero honest review sulit siya panloob ng bahay wag ipang labas dahil mura din naman,1,0,1,0,,,,,
850,picture not relatedperu ok nmn yong items gumagana nmn dawsa bayaw ko kc yontnx seller and kuyang delivery boy,1,0,0,0,,,,,
851,normal goods idk if the basag is visible pero meron siya im a bit disappointed lang since maganda feedback thats y i purchased tyeso sa store na ito pero may basag pala mapupunta sa akin medj sadboi aq hehee,1,0,0,0,,,,,
852,kulang ung order and ibang color ung pinadala sa isang headband should gv 5 stars sana kc gud quality ung product good thing nrefund nmn n shopee,0,0,0,1,,,,,
853,maganda siya all works but ang bilis lang mamatay nung mga ilaw,1,0,0,0,,,,,
854,faded looks old stocks and faded na yung kulay ang layo sa kulay na inorder ko,1,0,0,0,,,,,
855,di maayos ang packaging nabutas po sana nakabox na lang po ito with bubble wrap i suggest box nyo po para di mabutas basang basa pagkaopen ko sayang lang,0,0,0,0,,,,,
856,items are good pero hnd masyado satisfied mga kids ko dahil hindi pala adjustablenaka fixed pala,1,0,0,0,,,,,
857,it oddly smells like scented baby oil but has a strong smell nakakahilo talaga but i cannot comprehend whether in a bad way or good depends na talaga if mahilig kayo sa strong scents overall its ok but i would probably not use it everyday,1,0,0,0,,,,,
858,ok nung una pero madaling masira ung on off button,1,0,0,0,,,,,
859,im not satisfied di katulad ng dati ang dumating ngaun tingin ko di sya magttagal mas ok yong naunang na order ko mas matibay yong nauna,1,0,0,0,,,,,
860,btw pangit ng quality wala pa isang araw sira na yung isang ano,1,0,0,0,,,,,
861,walang cable linecord ung isang neck fan dlawang neck fan kc ung order ko nagbigay p nman ako ng tip s shipper tpos kulang pla ung item pero ok nman ung neck fan gumana parehas,1,0,0,0,,,,,
862,received complete items pero may sira yung fan paano ko to magagamit dahil di ma charge malamang this fan will turn into trash sana bago nyo deliver item nyo i check nyo muna if gumagana para naman di masayang mga bayad namin,1,0,0,1,,,,,
863,gray order ko black ang dumating pero ok lang ayos naman siya,0,1,0,0,,,,,
864,gray inorder ko black dumatimg saka para ka lang bumili ng cherry mobile pinalitan lang ng samsung hahajhajahjajajahahha,0,1,0,0,,,,,
865,hindi siya true to size medium inorder ko for my bf pero napakaliit niya parang small lang and super tagal pa iship and di active si seller,0,1,0,0,,,,,
866,hindi niya na flatten tummy kopara lang akong nag panty ng mahaba which is mahirap suotin ngayong taginitsayang hindi ko magagamit,1,0,0,0,,,,,
867,responsive si seller kaso hindi ko alam kung anong problema nya sa kulay gray black pa din dineliver salamt na din no choice,0,1,0,0,,,,,
868,hinde na gana yong mic ng earphone hays hinde gumagana yong mic ng earphone awit,1,0,0,0,,,,,
869,manipis yung tela akma lang sa presyong 69 during flash deal yung khaki sobrang kita o nagbabakat yung bulsa at panty ko dapat xl kinuha ko kasi ang m parang s lang pambahay lang talaga ang dating cheap na masyado kung panlakad iwan ko pero ang ibang rate mukha namang,1,0,1,0,,,,,
870,maganda naman and affordable sya kaso masyadong maiksi ung overall length at sobrang lambot nung foam nya sa loob buti pwedeng maalis,1,0,1,0,,,,,
871,hello okay naman yung phone pero maling color yung dinelver sayang gusto pa naman ng gagamit is red pero no choice na oks naman yung product,0,1,0,0,,,,,
872,maganda nagustuhan ng mga anak komabilis siyang malobat hindi umabot ng halfday saka ang order ko ay 1 each color para madaling tandaan pero ang dumating lahat puti nilagyan ko nlng ng name thankyou,1,0,0,0,,,,,
873,small size dapat mag add kayo ng 2 sa size ninyo to fit,1,0,0,0,,,,,
874,yung 1st picture yan po ang order ko pero ang dumating yung picture na nasa right side then nakalagay sa description ang material is cotton pero 2 lang dun ang cotton yung other 4 pcs ay parang jersey materialsensya na po pero nakakadalang umulit ng pag order ganitong pag deceive,1,0,0,0,,,,,
875,super bango and super secured ang packaging mejo matagal lang yung pag ship out ni seller but all good naman,0,1,0,0,,,,,
876,maliit yung size na inorder namin sorry to say,1,0,0,0,,,,,
877,mga 1 to 2hrs lang magamit ang item mag kaiba yung quality ng items yung pink good sya kasi mga 2hrs bago sya malubat at flexible yung green lang hindi mu alam kung full charge na tapus madali sya malubat at 8 ang quality matigas sya parang hindi mu pwede,1,0,0,0,,,,,
878,nakaka sad namn excited ako na dumating na yung order ko kaso nakakadismaya hindi na gumagana yung on and off niya,1,0,0,0,,,,,
879,810 pwede na handy naman sana may coins pagla rate kasindoon sa isang order ko complete naman patincomments walan akong nakuha dugay ung isang earpiece ayaw gumana check ko ulit kung gagana baka lowbat lang rate ko ulit pag ok na di ko sosoli pero savi may free gift wala,1,0,0,0,,,,,
880,70 madali lang syang dumating sakin nasunod naman ang kulay kaso ang binigay saakin yong may itim na di na matatanggal pag gumala ako ang dumi tignan though affordable naman ang presyo nya at dito ako bumili palagi ng mga sandals ko pang 34 na order ko nangayon lng ako,0,1,1,0,,,,,
881,nag order ako ng 25packs at bayad na thru credit card pero ang dumating 20packs lang antagal na nga dumating kulang pa na deliver ayan nakalagay sa resibo 25packs pero sa luob ng karton 20packs lang,0,1,0,0,,,,,
882,yung remote akala ko 44 keys hindi pala wala ring color white sa lights may free battery yung remote wellpacked din thank you,1,0,0,0,,,,,
883,ok lng but madali ma lowbat at mnsan nawawala sound tsk,1,0,0,0,,,,,
884,i dont know if its just me but this smells like crayons and its super oily tho yes effective siya it makes my lips kinda pinkish but nagbubuobuo siya,1,0,0,0,,,,,
885,tama yung size ganda po siya thank you seller,1,0,0,0,,,,,
886,ok yung tela niya pero hindi maganda pumili ng girl design c seller kung ano lang yata madampot thank u,1,0,0,0,,,,,
887,m adali masira 1 month lang na gamit on and off na xa,1,0,0,0,,,,,
888,pede na order received nagustuhan naman sya ng friend ko lightweight sya ayos lang ang color nya napalaki lang ang size mejo will be ordering again,1,0,0,0,,,,,
889,not what i expected but its good i hope mag tagal sya,1,0,0,0,,,,,
890,d q apm bkt every click lng xa ska my nlabas n usok presponce po s chat q bka my mali s pggamit q haahahah,1,0,0,0,,,,,
891,okay okay lang naman kaso lang nagleak siya yun una kong napansin nung pagopen ko ng parcel pero overall maganda kasi mas bumabango pag tumatagal sa skin mo i think need lang mag improve ng packaging okay na yung amount ng bubble wrap sa mismong bottle siguro ang problema pati,0,0,0,0,,,,,
892,im so disappointed iisang kulay lang at size di man lang binasa ang remarks sa order ko 2 colors and sizes nakalagay sa remarks ang dumi pa,0,1,0,0,,,,,
893,ok naman maganda maganda at mukhang matibay mura lang kesa dito bibiliang ayaw ko labg expect ko white na white like nasa pictyre gray naman ang dunatinghays medjo sad,1,0,1,0,,,,,
894,510 hays may crack potsaka di ko po sure if nagwork siya to reduce yung smell na di maganda,1,0,0,0,,,,,
895,working naman not sure lang ung tagal ng battery bilis dumating kaso lang ibang color ung nabigay batery not reliable bilis malowbat,1,0,0,0,,,,,
896,super thank you sa seller for the consideration ipinaship agad yong item since sabi ko yong 2 months old kong baby ay sinisipon pero i think kailangan talaga siyang irun sa quality check para it can serve its purpose hindi niya kasi sinisipsip yong sipon may naaalis na lang kunti,1,0,0,1,,,,,
897,item okay for its price parang isang soot lang masisira na i didnt check the review kasi medyo nagsisisi pa nga anyways mabilis sya dumating sana magtagal kahit papano,1,0,1,0,,,,,
898,tatlong beses na ko umorder nito same lang ang laman puro mouse pad nag expect ako na sana iba naman since tatlong beses na kaso wala eh same lang dumating hahaha di pa maganda design nung isa and dalawang mystery item binili ko inisa nalang nila sa lagayan,1,0,0,0,,,,,
899,waste of money dlawa pa nman inorder ko tas ung biggest size na kinuha ko kc nine ang paa ko pero masyadong maliit skin pang7 lng na size ang kakasya sa size 41 nila nabudol ako,1,0,1,0,,,,,
900,hindi ko alam kung matutuwa ako o magagalit gumagana naman kasi old stock ata to na may sira hays ewan,1,0,0,0,,,,,
901,thank you seller nagustuhan ng pamangkin ko,0,0,0,1,Positive feedback on the transaction and the seller.,,,,
902,ganda po tested kona rin ok naman po,1,0,0,0,Ganda' and 'ok' indicate positive feedback on the product.,,,,
903,610 its my 2nd time to order this sandals nasira na kasi yung dati kaya umorder ako ulit as you can see in the pictures may guhit sa mismong sandals may sira pero ayos lang magagamit pa naman thank you seller and courier,1,0,0,1,Sira' indicates a product defect. The repeated order despite damage suggests acceptable quality. Also thanking seller.,,,,
904,finally dunating na 5 days bago na deliver good nmn ung item but ang nagdeliver eh may charge syang siningil sakin,0,1,0,0,Dunating na 5 days' indicates slow delivery. 'May charge syang siningil' indicates additional cost.,,,,
905,for the socks malambot may anti slip pro manipis hndi cotton material kya pla mura sa pants manipis comfortable isuot sa bahay ung tali sa unahan display hndi naadjust mahaba tlga sya sa picture mejo kita hng short sa loob pro ok n rin mura eh,1,0,1,0,Malambot' indicates a positive product attribute. 'Manipis' and 'mura' indicate thin quality and low price.,,,,
906,well packaged item shipped immediately will order again malambot naman mukha rin mejo madali masira pero okay lang mura naman pwede na rin pang alis alis,1,1,1,0,Well packaged item shipped immediately' indicates positive delivery. 'Malambot' and 'mura' indicate product quality and price. 'Madali masira' indicates a potential defect.,,,,
907,working nmn parehas nice ung sound matagal lng dumatin,1,1,0,0,Working' and 'nice ung sound' indicate positive product attributes. 'Matagal lng dumatin' indicates slow delivery.,,,,
908,maganda ung quality nya mukhang matibay ung 2 white malakas ang fan ung green mahina 2 lang inorder ko 3 ang dumating bakit naman ganun syempre hindi kana makakatanggi kasi hindi mo makukuha ung order mo buti nalang may extra money ako,1,0,0,0,Maganda ung quality nya mukhang matibay' indicates positive product attributes. 'Malakas ang fan ung green mahina' indicates varying product performance.,,,,
909,idk if fast charger sya kasi tinesting ko kung gumagana gumagana naman kaya all goods i hope mag tatagal sya,1,0,0,0,Gumagana' indicates a functional product. 'I hope mag tatagal sya' indicates hope for durability.,,,,
910,magkaibang size inorder ko pero nung dumating parang same size lang naman anyways ok naman yung quality magandaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1,0,0,0,Magkaibang size inorder ko pero nung dumating parang same size lang naman' indicates size inconsistency. 'Ok naman yung quality maganda' indicates acceptable quality.,,,,
911,di ko pa sya na try pero i hope this product will work bodol yung seller dito the prducts are not effective sana itong lip balm nila ok lang,1,0,0,1,Products are not effective' indicates a product performance issue. 'Bodol yung seller' indicates a negative service interaction.,,,,
912,maliit and super nipis maliit and super nipis maliit and super nipis maliit and super nipis,1,0,0,0,Maliit and super nipis' indicate size and thin product quality.,,,,
913,akala q maganda un pla hnd maganda sa picture f hawak muna nakakadisaapoint,1,0,0,0,Hindi maganda sa picture f hawak muna nakakadisaapoint' indicates poor product appearance.,,,,
