Review #,Review,product,delivery,price,service,explanation,,,,,,
762,wala ako masabe unang gamit palang ng products not working na sana po sa susunud kung alam naman pong hindi na gumagana ang products wag napo ipa deliver,1,0,0,0,Product not working,,,,,,
763,kinabit na 3 days ago2 days gumana ng maayos pero last night hndi na cya lumalamighanggang 26 na lng cyahndi na umaakyat pa  i thought it was good buy because its cheap and nice looking but now im disappointed kasi hndi na cya lumalamigwala man man kahit 1 week,1,0,1,0,Product Malfunction.Disappointed for not cold,cheap,,,,,
764,not good very disappointed super nipis ng cloth as in see through talaga sya,1,0,0,0,Product is too thin,,,,,,
765,may punit yung iba gumamit sila ng tape para iseal ang roll kaya bumabakat sa wallpaper yung tape mark scam fake ads hindi totoong 10 meters ang haba more or less 6 meters lang kada roll seller does not responded,1,0,0,1,Fake ad and tape marks seller does not respond,,,,,,
766,good sana kaso sira dumating siguro dapat ibubble wrapman lang para naman secured ang product kasi nag eexpect ang customer e,1,1,0,0,Product is damage and shipping should be secure,,,,,,
767,sira namam d macharge ayaw na gumana agad,1,0,0,0,Product is broken,,,,,,
768,ang tagal bago iship yun pala walang size 8 kaya yung pinadala size 9 hindi manlang kinansel or ininform sakin wasted money ang laki ng shoes,0,1,1,0,Shipping is long and wasted money,,,,,,
769,worst shop ever sa lahat ng na orderan ko ang tagal mag shipped tapos mali pa pinadala 2 lng tama yung tatlo pa talaga ang mali hindi responsive si seller worst customer service,0,1,0,1,Long shipped,incorrect item and bad customer service,,,,,
770,wag kayo bibili sa shop na to 2pairs ang order ko isang pair lang dmating bayad ko na sa shopee pay pero ayaw irefund sa halagang 70 pesos hnd nagparamdam ang shop sana karmahin kayo lahat kyo jan ukininam,0,1,1,1,Bad service,not refund,,,,,
771,disappointed naka remarks pa correct color please pero yun mali pa den pinadala auto palit ng color si seller without asking the buyer kung hindi pa ako nag chat ng ilang beses hindi pa magrereply,0,1,0,1,Wrong color and bad service,,,,,,
772,dumating po siya na hindi po naka safety po  nakakapanghinayang po pero ok naman nailaw siya di ko lang alam kung hanggang kelan salamat po pasensya na rin,1,1,0,0,product good but shippinh not safety,,,,,,
773,sa picture lang maganda yung payong low quality at sira pa yung order ko nde man lang nag quality check,1,0,0,0,Low quality product and damaged,,,,,,
774,im so disappointed hindi na follow yung color na inorder ko at may damage pa yung isang bottle,1,1,0,0,Product damaged wrong item,,,,,,
775,very disappointed bakit ganun yung dumating manipis sya tapos iba yung pagkaitsura nya kesa sa una kong binilicompare sa una kong binili maganda sa padalawang picture use ko na yan 1year ko na sya ginagamit maganda pa din kaso itong dumating saakin ngayon di ko alam bakit ganito maliit pa,1,0,0,0,product disappointed diffirent from what they show and what she bought,,,,,,
776,definitely not ordering again sa shop na to di ka nagkulang ng pag follow up pero ano pinadala nyo kulang tapos ayaw nyo irefund kakapal ng mukha follow up ka any updates ayawag reply un pala may isa out of stock tapos ayaw process refund ko kapal,0,1,0,1,Not complete product and refuse refund and irresponsive,,,,,,
777,not recomended para sa mga may sensitive skin na kagaya ko i dont know ha kasi gumagamit naman ako ng ganyan noon pero hindi sya mainit sa mata yung ginamit ko sya mga 2 hours na ya nasa eye lashes ko and init nya na tas ambigat sa mata,1,0,0,0,Not good for sentive skin,,,,,,
778,damaged  defective item huwag na kayo magbenta kung sira lang din ibebenta niyo plastics were very soft may crack na sa likod feet extension not that effective mabuay i wont order again,1,0,0,0,Not effective and damage,,,,,,
779,plastic lang yung pinaka glass nya hindi tlaga sya glass tapos palubog pa yung plastic and subrang luwag pa,1,0,0,0,Not a glass,not glass and its plastic,,,,,
780,kulang po dalawang sandal na white tapos nag request ako for refund kaso ayaw tanggapin po sayang pa naman yun liit nalang nang kita tapos kinulangan pa,0,1,0,1,Missing white sandal no refund,,,,,,
781,kulang kulang ung pinadala saken wala po ung ice cube maker bakit nman ganun seller,0,1,0,0,Missing item ice cube maker,,,,,,
782,order pinkgreen dumatinggift q p nmn s bunso q yunnkakawalang gana umorder,0,1,0,0,order diffirent color,,,,,,
783,isang xl mouse pad lang natanggap ko but i ordered 2 pouches,0,1,0,0,item missing one item,only received one out of two,,,,,
784,poor quality and hindi gumagana ang airpods,1,0,0,0,Product not working,,,,,,
785,sayang lang pera mo wag na mag check out hindi gumagana ang item na received ko open na ang sealed ng box halatang ginalaw na at may dents pa pa swerte2x lang bahala na kayo,1,0,1,0,Product is dent and not working sayang pera,,,,,,
786,delivered damaged tapos kami pa maghahatid ng items nyo sa napakalayong lugar what the fuck alam nyong mahirap magreturn sainyo sana maayos naman ang item na dinideliver nyo,1,1,0,0,Product delivered is damage,,,,,,
787,sana po hindi nu na pinadala kasi alam ninyong may sira na ang bra at madumi ang bra extenderkaya pala nakatago ang kulay pink kasisira na nung nagpadala kayo ng picsayang ang pera i will not recommend this store please do not use the name jesus because you are not,1,0,1,0,Bra damage dont recommend this store. Sira at Madumi,,,,,,
788,kulang pinadala nla s amin n panty order ko tag 1dozen n small at medium ang pinadala tag6pcs lng kulang sla ng 1 dozen d nla tinitingnan ang pinapadala nla kng complete nagrefund ako d nla pinansin ang pangit s kanila walang number nla nkalagay,0,1,0,1,Incomplete item shipped dont look the shipping order no number,,,,,,
789,good ang kulay not good too ka nga plastic ung lense,1,0,0,0,color is good but the lense is plastic,,,,,,
790,very nice 30 inorder ko tapos ang dumating 10 tas ang binayad ko 109 for 10 pens mygodd maganda sana yung pennnn,0,1,0,0,Wrong Item is receive,,,,,,
791,black order ko ganito ibinigay lalaki gagamit ganito kulay pambabae,0,1,0,0,wrong item shipped pambabae,,,,,,
792,10 wag kayo mag pa hype sa nakita nyo sa home buddies wala pang 1 week sira na agad ambilis umiinit kya di ko tinatagalan pag gamitpero nasunog prin sya na deform yung plastik nya sabi ng seller para ma palitan need pa mismong ipadala sa kanila para ma,1,0,0,0,Product is burnt plastic,,,,,,
793,pangit yupi yupi yung box parang di brandnew sobrang low quality madaling masira ang dalu pa maputol sayang lang 300 ko dito pero mabilis delivery order ko kahapon received ko agad ngayon taga province pa ako,1,1,1,0,low quality,yupi yupi box,mabilis delivery,pangit,,,
794,edited my rating from 5 star to 1 kasi after 1 week of using sira na kagad ang button although maganda naman yung cloth and ribs but yung button nagstucked na,1,0,0,0,The product is sira and button is nagstucked,,,,,,
795,selller is good but the courier is so slownakakadala na bumili tapos jnt ang courier nilasobrang tagalkung may zero star ilalagay koabout sa product di ko pa natetest pareho,0,1,0,1,Slownang courier,di pa natest ang product pero good seller.,,,,,
796,why 1 star becuase po mali ung color na dumating sa amin and wla npong reply si seller about sa request nminmdyo mtagal p nmn namin ito hinintay dumatingbtw good nmn ung products wlang damage but dissapointed padin,0,1,0,1,item delivered wrong color,dissapointed,,,,,
797,panget mali kulay pinadala dear seller ng chat po ako sa inyo regarding na pinadala nyo na mali na nga ang kulay mali pa ung size 2l order ko pinadala nyo sa akin 800ml lang tpos hindi po kayo ng reply kagabi pako ng chat till now wlang reply kahit,0,1,0,1,bad seller,,,,,,
798,napaka pangit ng item nyo low quality nanga sira pa tssk,1,0,0,0,item is low quality and sira,,,,,,
799,bought 2pcs hindi gumagana ang isa chinachat ko si seller nung una nag rereply nung huli wala na so disappointed they dont check aiguro bago iship,1,0,0,1,defect product seller doesnt care to reply,,,,,,
800,wrong size naman binigay nyo order size 31 size 30 naman binigay nyo,0,1,0,0,receive wrong size,,,,,,
801,i received the order complete yesterday quality was not really good medyo manipis isang item may butas sa likod message ko so seller walang reply nextime pocheck muna bago e pack kasi nagbabayad ng maayos yung customer niyokawawa naman di pa nagamit butas na,1,0,0,1,,,,,,,
802,sana naman po ayusin ninyo ang pinag gagawawa ninyu pag walang stock mark sold out na sana ninyo  hindi yung ibang ang ibabalot ninyo yung order ko inang model po dumating,0,1,0,0,,,,,,,
803,napakalinaw po ng order ko dark grey and black color pero kayo po ang nasunod blue at maroon sana inindicate nyo na bawal mamili ng kulay,0,1,0,0,,,,,,,
804,same color yung inorder pero nung dumating iba na yung color nung isa and yung may issue din sa size kasi 44 yung size dapat ng isa pero 3839 yung dumating hindi man lang umabot ng 40 so sayang yung bayad kasi hindi naman magagamit yung isang item nakaka disappoint,1,0,1,0,,,,,,,
805,maayos naman at mabilis shipping pero di ko inexpect na ganun yung item bluetooth earphones na nga lang na recieve ko di pa naka sealed although okay naman yung item eh sana naman eh mas ginandahan ni seller yung oag bibigay hindi yung mukang gamit na,1,1,0,1,,,,,,,
806,wrong item i order 2l pero an ibinigay 1 1l lng at ibang design din please make sure na tama ang ibinibigay niyo na item sa mga customer niyo nakadismaya talaga,0,1,0,0,,,,,,,
807,2nd order ko na to yung una palpak  mali yung napadala  tester yung napadala and super bango niya kaya nag order ako ulit ng mas malaki  problema nga lang  aside sa may leak sya  wala pang amoy tas parang tubig lang ang layo ng,1,1,0,0,,,,,,,
808,naglileak tas small order ko binigay pang newborn anong gagawin ko sa diaper na to hindi kasya sa baby ko  kung kailan pangalawang order ko na dto mas okay yung una,1,1,0,0,,,,,,,
809,wala power and off button 1 day lang di man lang nagamitwag na kayo bumili ang bilis masira nito,1,0,0,0,,,,,,,
810,maganda medyo maliit and maganda din yung packaging kaso ang hindi lng maganda at nakakasama ng loob ay expired na kaya pala mura lng kase expired na yung malaki nmn ayos lng hindi expired and wla din damage kaso may problema nanaman hindi nya kaamoy yung dati kong binili,1,0,1,0,,,,,,,
811,not good same as other cheap umbrella kala ko maganda at mas makapal ang quality ng payong di pala hahahaha,1,0,1,0,,,,,,,
812,will not order again very disappointed with the product the quality was not good hindi pa nagagamit sira na agad,1,0,0,0,,,,,,,
813,d xha same nung nsa picture expectation vs reality nkaka disappointed lng pa order lang dn kc skin 2,1,0,0,0,,,,,,,
814,daw po pero nung nakadikit na sa wall nagtaka ako bat onti lang ang nacover na area sinukat ko 52meters lang po lahat sa isang roll sana maaddress po ito if youre willing to risk it then buy if 10meters talaga hanap mo i wont recommend this shop,1,0,0,0,,,,,,,
815,not good wag kayo oorder dine mura man sya pero ung seller sarap murahin ehh pero im a good girl kaya diko ggwin un sa iba na lng kayo umorder,0,0,1,1,,,,,,,
816,diko gusto ung mali na diniliber nyo baby nose cleaner pump order ko pero ayan dumating,0,1,0,0,,,,,,,
817,not the same as what is shown in the picture gusot ayaw ma fix yung gusot,1,0,0,0,,,,,,,
818,kung meron lng 0 star yan ibibgay ko grabe sa ilang ulit kong nag order 3x d nalang naisip ni seller na good buyer ako unang pinadeliver madaming reject magaspang yung loob pangalawa plastic hnd magic tape etong last mahigit sa kalahati walang tape salamat nlng sa 3 beses na,1,0,0,1,,,,,,,
819,sira ung iba pero ung iba pwede ang dali masira halos kakarating lang sira na agad hnd na nagana at tsaka sobrang low quality sia pero sakto lang sa price naibagay naman thank you paren,1,0,1,0,,,,,,,
820,the mascara is okay but the eyeliner tuyo sya kahit baliktarin kopa ung tip,1,0,0,0,,,,,,,
821,namamatay po yung rightchinarge ko xa mga 2 hours kc akala ko lowbat lng pero ganon parin yung kanan namamatay after a seconds yung left ok nmn sana magawan nyu ng solution kc sayang pera i change my rate later if you do solution for this,1,0,1,1,,,,,,,
822,good sobra liit grave  first ko umorder dito hindi talaga kasya skin liit nya sayang ung pera hindi ko magamit ung items hindi din kasya sa mga kasamahan ko malaki ung cup pero ung strap sa likod wow ang eksi sobrahindi ko enexpect na ganito cya kahaba,1,0,1,0,,,,,,,
823,huwag na po kayong bumili dito once lang gagana wala pang ilang oras malolowbatt na siya then kapag ichacharge mo na hindi na gagana talaga sana naman seller truthful ka sa mga binebenta mo hindi yung nagsesend ka ng mga defective items,1,0,0,0,,,,,,,
824,bumili kami ng mystery pouch at mystery box for excitement para masaya ung exciting habang binubuksan mo sana khit alam namin posibleng walang kwenta ang laman nya pero eto na nga hindi nakabox hindi nakapouch basta nasa shopee bag lang nadefeat ang purpose ang corny ni seller ang kj,0,0,0,0,,,,,,,
825,at first okey sya maganda tunog hindi basag at hindi mabilis malobat pero after ilan gamit ayan na sya hindi na sya gumagana ayaw ng mag power on at ayaw nrin mag charge so disappointing,1,0,0,0,,,,,,,
826,maayos naman buti hindi nasira at walang shock absorber,0,1,0,0,,,,,,,
827,not worth it sira po ang binigay tapos unaccommodating ang seller sabi lang eh return eh kung malaki magagastos pa pag binalik pa nu ga yun kung ayos sana ang binigay in the first place edi wala problema dapat kasi chineck muna bago ideliver para wala problema,1,0,1,1,,,,,,,
828,fvckk i dont know baket ganun ung amoy first para syang alcohol malamig and the spell not really sure kung long lasting pero kase nde sya maamoy and medj wlang amoy im tryinh to shake baka ganun but no im really really disappointed for this product dont buy ariana guys,1,0,0,0,,,,,,,
829,im so disappointed una sa lahat nung nareceive ko sya prng gamit na kasi walang plastic nakabuka pa mismo yung harap tpos ung filter wala rn plstic ang pangit sayang pera sana bumili na lang ako ng original sa mall sobrang nakakainis tpos unh remote chinese pa leche kakainis kabwisit,1,0,1,0,,,,,,,
830,maling size naman po ung pinadala nyo large po ung order q hnd smallsana sa susunod kung wla kayong available nong ino order sa inyo sabihin nyo nlang hnd ung magpapadala kayo nang d ayon sa order,0,1,0,0,,,,,,,
831,not good sya sa aking kasi kapag mag charge ka indi kasya yong charger sa mini electrifan,1,0,0,0,,,,,,,
832,wrong color received i ordered 2nd time dahil nakulangan ako kaso ibang kulay yung dumating,0,1,0,0,,,,,,,
833,low quality hindi sya nagana nung dumating kaya naicharge muna kasi akala namin lowbatt lang then ilang araw na naka charge hindi talaga gumagana nakaka disappoint ng sobra,1,0,0,0,,,,,,,
834,not good too hindi ito yung inorder ko okay lang sana kaso madaling mapunit yung sa sintasan ganyan na pagdating sakin next time ho kung ano yung nakalagay sa picture sana ganun din ibigay niyo bakit sa iba okay naman first time ko omorder dito sa shopee na naloko ako,1,0,0,0,,,,,,,
835,dont order here comp mouse ang inorder ko tsinels ang dumatingupdate ako ng update pero walng sumasagot,0,1,0,1,,,,,,,
836,malamig sya just like an ordinary alcohol worst purchase nilagyan lang ng oil2 pro parang alcohol dahil malamig sya sana mabasa ito ng mga future buyers this make sense bakit 79 lang sorry but ang layu sa orig scent parang nag purchase ka lang ng alcohol literal,1,0,1,0,,,,,,,
837,bobo ng seller hindi ata alam ang kulay ng black o baka color blind ang seller ang order ko black pero ang dumating gray  ang bobo mo bumalik ka nga ng grade school nakakagigil ka,0,0,0,1,,,,,,,
838,sayang lang ang pera sira p ung charger haha kainis gsto q sna ireturm kso ntapon qna ung box kainis tlga sira n cxa agad isang araw plng tpos kupas p ung print ng mukha ng pig d recommmend,1,0,1,0,,,,,,,
839,ang layo sa inorder ko kulay nung inorder green tas ung wipes na inorder ko pangsapatos hindi pang mukha,0,1,0,0,,,,,,,
840,pagka open ko ng handle crack sya ang panget dumating syang may crack tas ka bukas ko ng handle sira sya so diko manlang nakagamit kahit isang beses,1,1,0,0,,,,,,,
841,hindi po type c pwedi po ba return palitan nyo po,0,0,0,0,,,,,,,
842,excited pa nmn sana ako kasi ang bilis lng dumating ang problema my damage yung items na pinadala sakin at hindi rin yung color na gusto ko sanani replace nga ng iba kaso may damage paano bayan dissapointed talaga akook lng iniba ung color pero dapat ok rin ung,1,1,0,0,,,,,,,
843,sayang naman ng review kung di ako magpapakahonest dito sira yung dalawang payong na binigay sakin pati yung earphone di man lang triny bago iship im very disappointed tapos nung chinat di man lang nagrereply kahit active naman nakapa irresponsible hays,1,0,0,1,,,,,,,
844,not recommended to buy masasayang lng pera nyo dito,0,0,1,0,,,,,,,
845,not satisfied ung bayad mong maayos dadting sayong di maayos di gumagana,1,0,0,0,,,,,,,
846,ka dismaya naman hinaloan ng isang pang girl yellow flowers pa sabi ko pang boys eh ramdoms for boykainis kayo,0,0,0,0,,,,,,,
847,i already received the parcel maganda yung product kaso yung natanggap ko na items ay d magkapareha yung size d ko parin sya magagamit,1,0,0,0,,,,,,,
848,i dont think so i think it is not 10meters long i think it is just 8 or 9meters and its wide is only 40cm not 43cm nor 45cm its just 40cm nabulag aq sa presyo akala q makakamura aq well sorry to me lugi,1,0,1,0,,,,,,,
849,dont buy it wag nyo bilihin nasira agad fan a few minutes after using it,1,0,0,0,,,,,,,
850,wala ung yellow bee na socks please double check the item kung kompleto lahat sayang lang,1,0,0,0,,,,,,,
851,okay naman siya considering the price kung medium size ka dapat large orderin mo mas maganda tela ng dark gray kasi yung black naghihimulmol siya pina ayaw ko lang hindi responsive si seller at yung rider siningil ako ng sobra pasalamat siya lowbatt ako kaya wala tuloy proof na 243,1,0,1,1,,,,,,,
852,why po white  black po order ko para po sana hndi madumihin,0,0,0,0,,,,,,,
853,disappointed nasa message na nga 2 3 pareho padin pinadala nyu sana ng memessage ka seller d yun disisyon ka ng disisyon 2 ka lng saken,0,0,0,1,,,,,,,
854,item is not in good condition when received understood that in could be the courier but the seller must take note to at least put a carton or more bubble wrap on the box of the light itself ung stand naman naka box na so dapat mas protected ung light,1,1,0,0,,,,,,,
855,mali yung design na dumating sakin excited pa naman yung panganay ko kasi sya pumili ng design sana next time kung ano yung design na nakalagay ayan pa din yung ipapaship nyo or pwede kontakin nyo kami order ko 2 liters hindi 1 liters,0,1,0,0,,,,,,,
856,not good ndi maganda kompara sa mga nauna ko ng naorder nahiwalay ang 1st layer sa diaper,1,0,0,0,,,,,,,
857,not good very disappointed masyadong madaya si seller ang order ko ay small sinulatan nya yung plastic ng diaper ng small pero ang nakalagay sa diaper ay newborn kaya pala nakakapagtaka na maliit yung diaper tapos ang presyo nya ay pang small napaka galing no seller masyado kang matalino,1,0,1,1,,,,,,,
858,im very disappointed kasi di gumana ang dalawa kung order,1,0,0,0,,,,,,,
859,not good kulang po yung item na nareceived ko nakakalungkot lang anyways sana next time naoorder ako complete na yung items na ibibigay sakin hehehe,0,0,0,0,,,,,,,
860,wrong color hassle pa ng refund wag nlang,0,1,0,0,,,,,,,
861,yung isang fan walang chargerhindi kumpletosana next time i check pls,1,0,0,0,,,,,,,
862,kaya naman pala mura matagal syang mamaga sa eyelash mo kaya kapag naglagay kyo wag kayo pipikit kasi kakalat yung mascarra so ayun 2 star poor quality lang hehe,1,0,1,0,,,,,,,
863,na kulang ung dumating may maling item instead of mascara eye liner ang dumating hindi maganda ung fake nails masakit at wala pang glue,1,0,0,0,,,,,,,
864,sira nmn gilid very poor quality,1,0,0,0,,,,,,,
865,not recommended mali ung size mali ung color pati ung itsura hnd naman yeezy to,1,0,0,0,,,,,,,
866,hindii kasama ang wallpaper flattener sa pack kailangan ko pa naman iyon dahil di ko pa nailagay lahat ng adhesive wallpaper na binili ko rin sa inyo lakip ko siyang binayaran paano na iyon,0,0,0,0,,,,,,,
867,i am not happy with their service i ordered 2 umbrellas with bag pero walang bag ung pinada sabi ni seller baka pwd na daw un kasi magagamit ko din naman daw un tsk tama ba un kaya ka nga umorder ng tamang item na gusto mo tas marunong pa,0,0,0,1,,,,,,,
868,ok na sana yung item kaso ibang color lang ang dumating royal blue to green wew,0,1,0,0,,,,,,,
869,maganda po ang product sana keyboard na lang at mouse maganda pa sana yun very very useful,1,0,0,0,,,,,,,
870,sira po ung gilid pagka open qd q navideohan dhl twala nmn aq n ok ung itemnxt time po pacheck ng items bago ishiptpos pki picturan send sa client para sure,1,0,0,1,,,,,,,
871,mga hayop akala nu ba magtatagumpay kayo jan na niloloko ninyo ung buyers nag order ako tv taz olo ng cp charger ang pinadaka ninyo nag tagumpay kayo kc ung anak ko nag claim sa jnt at hinde ako hende ako ang naloko ninyo kundi mismo sarili niyo,0,0,0,1,,,,,,,
872,bad its so iritating i apply sis napaka tagal matuyo sa eyelashialang minute na pero waley nasa parin tapos ayun nag sasabog sa matanot waterproof,1,0,0,0,,,,,,,
873,okay na sana eh yuung nakuha ko pero di functional btw wireless earpods pala nakuha ko mabilis rin delivery,1,1,0,0,,,,,,,
874,poor quality mabilis dumating almost 2 days lang mabilis siyang mapunit hindi maganda yung pagkatahi at wala siyang plastic nung dumating,1,1,0,0,,,,,,,
875,ganito pala laman 3 mystery pouch pare parehas lang pala,1,0,0,0,,,,,,,
876,alcohol ang amoy super bilis mawala ng amoy bili na lng kau sa ibang store ung tig 160 ang price mas ok pa un nagtatagal amoy sa bagay what do you expect sa price,1,0,1,0,,,,,,,
877,ok thank you so much seller and to the rider ang bilis ng delivery hindi maayos ang pagka pack walang bubble wrap basta nlang pinasok sa plastik kaya ayan sira buti nlng isa lng ill definitely not purchase again god bless,1,1,0,0,,,,,,,
878,mabilis malowbat at samsung ang kinoha ko mali ang bibigay,1,0,0,0,,,,,,,
879,very disappointed may crack yung gilid hindi man lang inaayos ang pagpack para hindi sana nadamage,1,0,0,0,,,,,,,
880,pink po inorder ko tas red po yung dumating,0,1,0,0,,,,,,,
881,kala ko ba fit to sa lahat pota hindi naman fit sa gas stove namin 2 pa naman binili ko,1,0,0,0,,,,,,,
882,not good mali binigay nyong order 2l order ko bingay nyo 32oz,0,1,0,0,,,,,,,
883,ok complete package tama ang item at color na napa bigay kaya lng di ata nakaka pag check c seller may damage yung color white well packedvery mabilis ang dating ng parcel at mabait c delivery man,1,1,0,0,,,,,,,
884,sana kung may gasgas at unpleasant visible stain or marks huwag ng isend sa buyer 2l ang inorder ko 1l ang dumating nakakalungkot experience ko sa seller na ito,1,1,0,0,,,,,,,
885,hnd sya talagang pink kulay para syang maroon sa lips at hnd sya pigmented natatanggal din sya agad,1,0,0,0,,,,,,,
886,very disappointed 1 day lng gumana pag 2nd day n nag blurd yung lcd ng cp at tuluyan ng di gumana haist,1,0,0,0,,,,,,,
887,tang  na talaga nakaka gag kulang at sira binigay nla ang hussle pa need mo ibalik sa jnt bago nla refund kuno walang remote walang manual defective pa item wag kayong bumili dto sinabhan pku order ko ulit isasama na nla ung kulang dumating nxt order ko wala napaka,1,0,0,1,,,,,,,
888,its not a real samsung its not first time buying on a low price and i was like shock when i saw how cheap this product is not until i received the product to those who want to buy this i tell you na po na its not a real,1,0,1,0,,,,,,,
889,mali ang dumating na items nakaka disappoint i paid right amount you should ship the wrong order wont order again in this shop,0,1,0,0,,,,,,,
890,nakakdisappoint lang kasi extended mouse pad na nga yung order tas pati mystery pouch mouse pad din ang din pero all goods naman thankyou rin seller,1,0,0,0,,,,,,,
891,mali ang product na binigay i ordered intelligent sweeping robot pero ang dumating air humidifier na maliit nakakainis sobrang hassle,0,1,0,0,,,,,,,
892,very disappointed hindi po gumagana ung item we already charge na pero not working parin,1,0,0,0,,,,,,,
893,so i2 n nga vry disapntd tlga aq kc inorder q i2 ng dec 28 2020 tapos kara2ting lng ngaung jan 30 2020 ide wow grbe npktmad ng courier jan sa tacloban porket umabot lng ng 304 order ko dna maihatid at nagchat pa aq ky seller na ipacncel nlng,0,1,0,0,,,,,,,
894,no good baliktad ang pagkaka kabit ng pinaka glass s frame as u can see in the pictures hindi sya fit s frame may parang lukot ung pinaka main purpose qng bakit q to binili at kung ano ung naka advertise is not what i get this is trash waste,1,0,0,0,,,,,,,
895,mali nmn ang dumatingbkit nmn gantoportable neck fan bladeless order qbakit dumating cotton budsbaby wipesface mask etc,0,1,0,0,,,,,,,
896,idunno so dissapointed hindi nag iiwan ng stain pag winape na at ang layo layo ng pili kung shade sa personal ang layo layo ano bayan,1,0,0,0,,,,,,,
897,sa pagkakaalam ko wala akong order na may tatak na fila ok na sana e kaya lang yung kabilang side ng print e reverse ang pagkakadikit manlolokong seller huwag kayong oorder dito ng marami kasi mafrufrustrate lang kayo walang kwentang kausap dapat hindi ka nagnegosyo babalik syo ang karma,1,0,0,1,,,,,,,
898,defective earbuds  sawi sa unang try,1,0,0,0,,,,,,,
899,okay naman sana sya kaso manipis pala see the picture kungnag hahanap kayo ng makapal i guess this product is not for you pero okay na,1,0,0,0,,,,,,,
900,di marunong mag double check yung seller  kulang yung pinadala wag nalang kayo bumili dito di rin marunong mag refund kahit gcash nalang  sayang lang pera nyo,0,0,1,1,,,,,,,
901,sakto lang sa quality thinking na mas mura pa sa ibang shop deflated din sya makikita sa picture not worth it sa price parang mabilis na ninipis kudos sa delivery 3days lang dumating na,1,1,1,0,Product(quality,deflated,nabilis na ninipis),Price(not worth it),Delivery(kudos,3days),
902,napaka bulag ng taga tingin ng po nio ang order ko puti pero blue binigay nio ang pangit ng store nio,0,0,0,1,Service(pangit ng store),No product mentioned.,,,,,
903,pangit grabe ka naman seller expectation vs reality ah lakas ng amats mo po hay nako ka po buti may nabentahan ako at nabawi ko ang nabayad ko putol pa ang tali ngvtumbler mo,1,0,0,1,Product(putol pa ang tali ng tumbler),Service(grabe ka naman seller).,,,,,
904,we ordered 2item but we received 1item only yung binayaran namin amount is amount ng pang two item kaloka awit dipa nag reresponse yung seller hahaha bogos yarn for todays video sana masaya kayo,0,0,1,1,Price(binayaran namin amount is amount ng pang two item),Service(di pa nagreresponse yung seller).,,,,,
905,anlitttt anlittttanlittttanlittttanlitttt sobrang liiy naman ng size niyo 40 na yun pero parang 36 lang sa paa ko jusko,1,0,0,0,Product(sobrang liit naman ng size).,,,,,,
906,ang nipis madali mapunit white wallpaper very low quality ang nipis mabilis mapunit at visible yung mga bakat ng walls mo however for the table maganda sturdy for its price makaka save ka talaga,1,0,1,0,Product(ang nipis,madali mapunit,very low quality,maganda sturdy),Price(makaka save ka talaga).,,
907,wrong item ang dineliver 2lt yung order ko pero 850 ml lang pinadala wrong color din unresponsive pa si seller wag na kayong oorder sa shop na tao bogus,0,1,0,1,Delivery(wrong item,wrong color),Service(unresponsive pa si seller).,,,,
908,hindi siya nausokk sana next time bago man i deliver sana subukan muna kung gumagana para yung mga bibili ay ganahan ulit bumili sa shop im very disappointed pag dating saakin excieted ako makuha agad yung item pero pag dating saakin hindi na gana i mean yung usok lang problema,1,1,0,0,Product(hindi siya nausok,hindi na gana),Delivery(bago man i deliver sana subukan muna kung gumagana).,,,,
909,pagkaubos ng initial charge ayaw na magcharge,1,0,0,0,Product(ayaw na magcharge).,,,,,,
910,d nmn sia fast chargermdjo nkktkt s una kse kla q d sia mg chargepro gmna nmn,1,0,0,0,Product(d nmn sia fast charge,pro gmna nmn).,,,,,
911,hindi humahawa sa baso thank you shoppe saka mabilis pang dumating thank you sa nagdeliver next time po ulit pg ubos,1,1,0,0,Product(hindi humahawa sa baso),Delivery(mabilis pang dumating).,,,,,
912,not good madali masira hindi nagana yung lights nya tinary ko icharge pero wala tlaga nangyari yung fan nagana pero yung ilaw hindi kinda dissappointed on the item ang cute pa naman nya diko na lang nirefund atleast magamit ko man lang yung mirror at fan,1,0,0,0,Product(madali masira,hindi nagana yung lights nya,yung fan nagana pero yung ilaw hindi).,,,,
913,napakapanget ng cp na ito ibang iba sa personal good for 1min wag na kayo bumili,1,0,0,0,Product(napakapanget ng cp na ito ibang iba sa personal).,,,,,,
914,the lense are both plastic wala sa ayos yung lensestagal ng shippingkya pla nahilo akosayang lang pera nyoung rider lng maayos kausap,1,1,1,1,Product(the lense are both plastic,wala sa ayos yung lenses),Delivery(tagal ng shipping),Price(sayang lang pera),Service(yong rider lng maayos kausap),,
915,maliit pam bata hindi ng inform c seller,1,0,0,1,Product(maliit pam bata),Service(hindi ng inform c seller).,,,,,
916,for its price mura pero ang tela di cottonmukhang mainit sa katawan itoat mukhang madaling masisiradi na po ako order ulithindi po maganda sorrypero mabilis naman po dumating yun itemsalamat pa din,1,1,1,0,Product(di cotton,mukhang mainit sa katawan,mukhang madaling masisira,hindi po maganda),Price(mura),Delivery(mabilis naman po dumating).,
917,wala sa ayos maayos so its been 5 days at di pa rin ako nirereplyan ng seller mali ang ipiladala nilang item hindi na sana ako mag rerate pero grabe talaga wala man lang nag reply,0,0,0,1,Service(wala sa ayos maayos,di pa rin ako nirereplyan ng seller,mali ang ipiladala nilang item,wala man lang nag reply).,,,
918,picture not related hundi maganda klase iba kulay pa nilagay,1,0,0,0,Product(hundi maganda klase iba kulay pa nilagay).,,,,,,
