Review #,Review,product,delivery,price,service
698,high hello seller natanggap ko po ng kompleto walang sira order ako ulit sa susunod thank you so much more sales to come,0,0,0,1
699,super nice nung sandals tama din yung kulay at size ng bilis din dumating recommended thank you seller,1,1,0,1
700,ang gnda ang sarap sa paa slamat seller at ky kuya nag diliver,1,0,0,1
701,maganda sya pero its better to add one size kasi parang 39 lang yung size 40,1,0,0,0
702,thanks po sellernagustuhan ko talaga ung itemmalambot s paawell packed upon deliveredthanks din s ngdeliver,1,1,0,1
703,thank you posupersulit yung nabili ko godbless,0,0,1,1
704,ang ganda nya  add one size tlga sya  will order again  mabilis ang shipment  thanks and god speed  love the item very much,1,1,0,0
705,item received in good condition quality is good simple but so cute maganda at masarap isuot sa paa,1,0,0,0
706,okay naman po yung item nareceive ko naman po ng maaga and tama naman yung items nasunod lahat,0,1,0,0
707,thank you po ang ganda po ng mga in order ko sa inyo god bless,0,0,0,1
708,maganda po ang sandal very comfy sa paa at ang nagdeliver mabait po,1,0,0,1
709,very light weight masarap isuot kaya lang di match ang tapakan,1,0,0,0
710,super ganda niya po talaga sa personalthank so much seller,1,0,0,1
711,maliit sakin pero maganda siya thanks seller and rider,1,0,0,1
712,ang gandaang bilis pa dumating thank you seller,0,1,0,1
713,ang ganda sobrang pretty ng quality at sure ako na makakabili ulit dito sa shop na ito mabilis ang transaction at maayos,1,1,0,0
714,maganda pokaso ang sizes po hindi po tugmasize 38 ako pero ang dumating pang size 36siguro depende sa designsayang maganda pa na mndi lng kasya sa paa ko,1,0,0,0
715,maganda po yung item maayos ko rin nareceive mabilis rin po ang delivery thank you seller keep up the good work more sales to come din po i will surely order again god bless po sayo seller at sa shop mo act like you cant afford the bread until they,0,1,0,1
716,thankyou seller  ang ganda kaso mali po color nung isang sandals brownkhaki ang inorder kong kulay pero white yung pinadala ni seller  next time pakinote nmn po kung wala yung color na inorder ko ksi ngexpect po ako eyy thankyou,0,0,0,1
717,thank you  ambilis dumating kumpleto nmn kaso yung isa nga lng prang na nakaangat ang isang unahan ng sandalas pero ok n rin,0,1,0,0
718,maganda nman kaso maliit lng ung size na nakuha ko dapat pla mg add ng plus one sa size  thanks seller and thanks shoppee,1,0,0,0
719,okay naman ang item good product thumbs upokay naman kaso di lang stretchable pero good namanthanks kuyang driver at seller,1,0,0,1
720,maganda naman cia kaso pure rubber ung item sana man lng ung pag cut eh inayos para kahit rubber eh pulido ung pagkakayari,1,0,0,0
721,magabda naman sya kaso maliit yyng cup comfy deb sana sya kasi foam lang sya walang bakal kaso nga maliit yung cup pinaka malakig size naman pinili ko pic and vid not relate,1,0,0,0
722,goods naman siya at ito na rin yung 2nd time ko na nag order kaso may dumi nga lng,1,0,0,0
723,well packed manipis lang ung bra,1,0,0,0
724,super cute ng size kaso nahirapan lang ako pag ipapair na sya tsaka pag walang music kusang namamatay like 1 min lang ganon tsaka medyo mahina yung sounds nya yun lang nagandahan lang ako sa size nya,1,0,0,0
725,good thank you kay kuya rider kahit may bagyo but still hinatid pa rin niya order ko maganda naman cya kaso nawawala wala yung connection sa bluetooth,1,1,0,0
726,got my orders completely kaso yung bakit parang di ko na search ang bluetooth name please help me how to use the black one thats it thank you,0,0,0,0
727,maganda sya malakas rin pocket friendly kaso ung touch nya delaye lng pero ok lng well packaged,1,0,1,0
728,fast delivery kaso na lukot ung box nya pang regalo ko pa nman ito,0,1,0,0
729,maganda amoy nito tumagal sya nung gamit ko tester so nirecommend ko sa sister ko kaso sabi nya hindi raw tumatagal,1,0,0,0
730,okay naman sya mbango at long lasting kaso yung isang scent eh sira yung pinaka pangspray ayun tuloy tuloy ang paglabas ng pabango kahit di iniispray natulo sya pero long lasting pabango nla makapit sa damit  amoy pa hanggang kinabukasan,1,0,0,0
731,okay well you cant really expect anything more from a 200peso worth na bluetooth earphones it serves its purpose naman kaso compared to my old bluetooth earphones mas mahina yong volume nito kahit maxed out na from both ios and android devices 4 stars for working i guess the delivery,1,0,1,0
732,good sound quality siya kaso medyo magwowork around ka lang kasi nasa main thing yung sensors niya so medyo awkward kapag tatanggalin mo siya matagal rin balowbatt over all nice,1,0,0,0
733,maganda sya maliit lang malakas din ang sound nya malinaw kaso kapag hinahawakan ko yung earphone pag aayusin ko sa tenga ko lumalabas si google nakakainis then nagkukusa sya magdisconnect pero over all ok namn sya thankyou seller,1,0,0,0
734,pwede na the images are not related the item is good never thought that it looks small kala ko big e but this is i want so it satisfied me ang kaso nga lang sensitive sya tumutunog na lang si google and konting tama lang ng hair nag popause na,1,0,0,0
735,ok ang cute kaso napansin ko na parang mas better yung white kesa sa purple lasi yung white na ilaw na green and ren pag inopen tyaka sinawa di kagaya sa purple tyaka yung tyaka yung takip medyo maluwang compared sa puti nag woworry lang ako baka di tumagal kasi,1,0,0,0
736,volume ang lakas ng sound makikita mo rin yung battery health pag connected via bluetooth kaso pag hahawakan yung earpods napapause yung song kasi natotouch yung parang sensor keme pero love itmaliit lang din so cute,1,0,0,0
737,pwede na pwede na sya dahil sa affordable naman at mukang matibay natry ko na din ibagsak kaso nahiwalay yung speaker nya hahahahaha 1 week na to sakin overall rate 610,1,0,1,0
738,pwede na maganda sana kaso minsan basag yung audio at mahina di nagconnect ng maayos di marinig yung sounds,1,0,0,0
739,maganda naman sya affordable kaso medyo mahina yung right yun lang but still love the item,1,0,1,0
740,810 for its price ok ung quality yung sound maganda din ok na to kaso ang tagal lg ma deliver more than 15 days ko sya na rcv cguro kasi flash sale kaya natagalan happy nman ako sa na receive ko thank you kht po medyo natagalan ko na rcv,1,1,1,0
741,ang cute at hindi mahirap gamitin super ganda kaso faded ang color at yung lights nya di maliwanag peeo still maganda pa din,1,0,0,0
742,its cheap so lower your expectations not exactly the best but its good enough to use for daily use if youre looking to find smth cheap no damages whatsoever medyo na weirdan lang ako kasi 100 siya dumating and then tinry ko kaso bigla nag stop yung right ear,1,0,1,0
743,madali lang dalhin para lang syang barya kaso hindi sya pwede sa games delay sya okay nmn sa tunog malakas n din,1,0,0,0
744,good na goods maganda siya pero d medyo maliit pala siya kala ko malaki laki pero goods siya maganda pagka bubble wrap i mean maayos best feature para sakin yung touch function bayan kaso mahirap parang late react or d ko pa ata makapa,1,0,0,0
745,ok naman ung sound kaso lang madali ma lowbat umaabot lang ng 2 to 3 hours so far pwedi nalang tyagaan tnx,1,0,0,0
746,makapal naman yung pagkabalot niya kaso bawas parin yung pabango pagkabukas namin ng kapatid ko kasi sabay kami nag order parehong nabawasan pabango namin buti nalang di nahati thank youuu seller mabango siya pero di ko pa nata try if long lasting,1,0,0,1
747,nag leaked siya kahit nabalot ng bubble wrap ng super huhu mabango naman siya kaso hindi lang tumatagal sakin ang amoy anyways thank you seller,1,0,0,1
748,pangalawang bote ko na to naubos ko na yung una i love the scent at very affordable kaso hindi siya ganun ka long lasting huhu pero pwede naaa,1,0,1,0
749,malagkit sya secured packagemedj mabilis dumatingmaganda packaging and maganda tignan kaso ayoko nung amoy nageexpect ako na yung amoy nya sweet pero mga be hindi ko ma describe yung amoy nyaplus long lasting nga sya pero idk di ko bet yung amoy,1,1,0,0
750,watery 4 days sya bago dumating kaso nag leak huhuhu smells good maarte talaga kasi ako pagdating sa pabango and ayon bet ko na to haha,1,1,0,0
751,mabango kaso medyo may leak yung bottle pero ok na din thankyou seller,1,0,0,1
752,mabango naman sya kaso pag dating saakin naka bukas na yung bottle and natapon na yung perfume,1,0,0,0
753,its good po kaso ang tapang thank you po seller,1,0,0,1
754,the product is very affordable at ayun nga okay siya gamitin kaso lang nahirapan ako nung una sa pag connect nung bluetooth pero all in all naman okay naman siya at sulit yung 196 mong na gastos,1,0,1,0
755,haist kala ko ba clear bottle  bat parang iba sa order ko  ok naman sana kaso di ko nagustuhan kulay,1,0,0,0
756,thank you  maganda nman n sunod ang kulay n gusto koagain thank you,1,0,0,0
757,durable ayos din ito very big na sakto 2 liters it also reminds you that you should drink your water every hour so to be not dehydrated thanks so much,1,0,0,0
758,grabi ang ganda worth it ang gamay worth it rin gamitin,1,0,1,0
759,nice thank u shoppee at thank u rin sa seller at sa rider ambilis dumating ng item ko nagustohan ng pamangkin ko i give 5 star,0,1,0,1
760,fair for the 2nd day ng gamit at pinuno ko yung bottle nagloose yung kabilang hawakandi sya ganun kahigpit kaya dapat ingatan din sa pagbitbityung delivery ambilis sobra thank you for thisgagamitin namin ng mga kawork ko since we will travel next week,1,1,0,0
761,good thank you seller very satisfied customer ako kc super safe yung bottle bubble wrap pa saka kompleto pa walang damage may kasama na yung tumbler ko yey,1,0,0,1
762,the bottle seems to be very sturdy tatanong ko lang po sana kung san pwedeng ireklamo ung mga kapit bahay kong malakas magpatugtog pagod na pagod na po kasi ako kakasayaw salamat,1,0,0,0
763,super ganda at makapal pasobrang nagustuhan ni hubbynagustuhan din ng mga kaworkmate nayaorder aq ulit nxt te,1,0,0,0
764,well packthank u seller ang ganda sobra and thank u kuyasa pag chachaga sa paghanap skin,0,0,0,1
765,seller sobra mo na ako pinasasaya tama yung kulay second order ko na to pero jusko yung mga products mo ang gaganda and tama din yung color thank u seller keep it up,1,0,0,1
766,ok magandaang laki tama lng sa anak ko ubos nya 4liters buong araw 2lsa umaga at 2lsa hapon tubig tama tlga bumili ako nito salamat sa free stickers my konteng tanggal ng kulay sa my upper nya pero ok lng,1,0,0,0
767,good ang gandawell order againthank u sellerthank u din sa mabait na rider,1,0,0,1
768,maganda naman  items complete nasunod ung colay so far so good kaya okay na rin po fast delivery din naman compare to other couriers,1,1,0,0
769,sobrang mura ang kapal pa nakakatuwa may free sticker pa,1,0,1,0
770,ang ganda tuwangtuwa mga anak ko sa bagong tumbler namin excellent quality,1,0,0,0
771,very good thank you seller maski hindi pink yung binigay nyo ok lang nagustuhan naman ng anak ko ang block no damagelegit sya thank din sa courier dahil iningatan nya yung parcel,1,0,0,1
772,ang ganda at talagang malaki may magagamit na anak ko kapag nag laro ng basketball salamat seller rider and shopee,1,0,0,1
773,good ang ganda at sobrang balot na balot talaga siya thank you seller,1,0,0,1
774,good ang ganda nya may free sticker pa tsaka 7pm na naideliver n rider at ang lakas ng ulan ngaun  thankyou seller safe talaga sya and rider,1,1,0,1
775,ok nmn thank you po may mgagamita na po papuntang batangas,0,0,0,0
776,i ordered 6 tumblers i only received 4 no one is answering my messages about this until now sana maipadala p ung 2 missing,0,0,0,1
777,kudos seller thankyou po  sa murang pang 2liters na water bottle,0,0,1,1
778,pangalawang order kuna to same sa pic parin salamat seller rider and shopee,0,0,0,0
779,ganda po ng tumbler at may dim light nakami napakamura lang salamat po seller may frebbies pa po kau sticker,1,0,1,1
780,ang ganda my freebies paslamat seller,1,0,0,1
781,very veryyy fast delivery and good quality with freebies too thank you sorry nagamit ko na agad tinanggal ko lang straw hihi,1,1,0,0
782,as described ganda with stickers and other pangdecor but decided not to put any with straw din at very secured ang closure,1,0,0,0
783,thank you seller ang ganda nagustuhan ko cia ang laki pala d ko expect makkainom na ako ng maraming tubig,1,0,0,1
784,super thanks po sa shppee at sa r8der na napakatyagang magpabalik balik sa bahay para lang makuha ko ang items,0,0,0,1
785,it will serve its purpose ang laki niya at ang mura ang gaganda pa ng kulay tamang tama pang regalo i will order again soon,1,0,1,0
786,good thank you so much may magagamit na ko sa work ko,0,0,0,0
787,mgnda po mggsthan ngbreregaluhan q thank u seller and ky kuya rider,0,0,0,1
788,malaki pala toh hehehe thankyouuu seller may mgagamit na ako para sa check up at need ko din talaga mamonitor pag inom ko ng water tamang tama lang saken itong dalawang litro sa isng araw lalo nat preggy ako,1,0,0,0
789,wrong color only green and black po yung order blue and black yung dumating hehe pero all goods naman ang item,0,0,0,0
790,maganda sia at secured wala basag nag order ako for my hubby kaso ung sticker pang girl kaya akin na lng overl all maganda naman satisfied naman ako,1,0,0,0
791,nice all good good quality complete order din good packaging wonderful delivery what can i say it is all good yall thanks,1,1,0,0
792,maganda nice ang productang ganda pang gift perfectorder pa ako ulit sana may pa freebies c seller,1,0,0,1
793,star dame nagandahan pati mga kawork q order aq ulit tnank you po,0,0,0,0
794,good the smell is not that good amoy plastic pa sya kc bago super big good for the price and nkaka motivate uminom ng water,1,0,1,0
795,maganda sya nakakatulong lalo sa my uti i order againq,1,0,0,0
796,seller ship the items fast good quality and very affordable mabait din kausap si seller sulit po ang mga items thank you,1,1,1,1
797,what you see is what you get  mejo may onting amoy goma lang sa straw but okay naman worth it sa cheap price niya,1,0,1,0
798,sobrang ganda sulit ang bayad at ang bait pa ng delivery thank you shoppee gustonggusto ng anak ko,1,1,1,0
799,ang cute saka ang ganda ng qualitylove it thankyou seller at sa nagdeliver,1,0,0,1
800,received my order today fast transaction kinabahan ako nung una bka kulang o kya may damage but thanks to seller kompleto lahat meron man isang ndamage s delivery n cguro guys order na kayo dito highly recommended this shop,1,1,0,1
801,ang ganda nya nagustuhan ng anak ko tamang tama walang damage legit tlgathank you kay kuya sa nag deliver,1,0,0,1
802,maganda namn sya pero i ordered black po eh pero overall maganda namn din yung quality its just that wrong color po yung dumating sakin,1,1,0,0
803,maganda maganda kaso mali yung kulay na binigay pink inorder ko black dumating,1,1,0,0
804,very goooood proooduct and helpful thaaaaank yo7uu seller,1,0,0,1
805,ok pink ung galing sa shop na ito ung 3 sa ibang shoplahta sila ok naman maganda,1,0,0,0
806,ang ganda mukhang matibay super duper nagistuhan koang laki for sure sa maghapon sapat ang maiinom kong tubig,1,0,0,0
807,10 what you see is what you get ang ganda ng bottle at wellpackaged sya ng bubble wrap at karton nung dineliver para talagang masigurado na hindi magkaroon ng any damage upon shipping thank you din seller sa free design na pandikit saktongsakto itong bagong tumbler ko lalot summer need,1,1,0,1
808,ang ganda po nya maayos po pagkakapack nakasecure ng karton and makapal bubblewrap nya thank you po seller order po ulit ako sa susunod,1,1,0,1
809,ok love it like ng pamangkin ko magagamit nya sa school maramjng salamat sa seller super protected nakabalot sya ng bubble wrap and box bait din ng magasawang rider salamat po ng maramj,1,1,0,1
810,sobrang laki pla pro super ganda thank you po,1,0,0,0
811,good quality maganda ang product mukang durable malaki sya with measurements good packaging with bubble wrap,1,1,0,0
812,deserve nito ng 5 star ganda may pa free sticker pa huhuhu,1,0,0,0
813,very good quality napakamura pero maganda,1,0,1,0
814,1010 maganda malaki at mukhang matibay thank you seller,1,0,0,1
815,sarap pagtimplahan ng lemon at calamansi,1,0,0,0
816,good thank u seller and kuya ridertama po dumating sa order kothanks,0,1,0,1
817,goods anlaki kaya ice tube ipasok,1,0,0,0
818,magugustuhan to ng anak ko thank you so much,0,0,0,0
819,satisfied customertuwang tuwa mga anak ko po,0,0,0,0
820,ang ganda  may freebies pa thank you seller,1,0,0,1
821,nice na gustuhan ng kids thank you,0,0,0,1
822,wow ang ganda niya thank you po,1,0,0,0
823,thank you ang bilis ng shipping good quality,1,1,0,0
824,very secured xamganda ung tumbler mgagamit ng anak ko s skul lalo n ngaung sobrang initgood job seller,1,0,0,1
825,good maganda siya at low price pa sulit,1,0,1,0
826,thankyouu seller 2nd time ko ng umorder and kompleto ang pangalawang order ko sa una lang kulang waa straw pero dito kompleto,0,0,0,1
827,actually si seller pi ay very very responsible hehehe i love it dahil naka bubble rap talaga siya as in naka safety at may pa cartoon pa i dont have pic dahil sa excite enopen kona siya agad diko na picturan but still worth it heheheheh sorry sa na rate,0,0,0,1
828,very good ang gandaaaa must buy talaga thank you seller,1,0,0,1
829,napaka laki pala ng 2l hahahhaa para akong nasa outing pag gamit ko,1,0,0,0
830,okay na sana tatlo inorder ko pero basag yung isang dumating hndi manlang na make sure ni seller kung okay pa ba yung parcel,1,0,0,1
831,ang ganda po thank you,1,0,0,0
832,maganda ung mga item na naorder ko lalo na ung water bottle sana pag bili ko ulit same quality,1,0,0,0
833,good ok nmn ung order kala ko po matagal umabot siya kaya magagamit kaso clear po ung pinili ko para simple lang binigay ni seller ay may kulaypero ok na din magagamit din po tnx kay suking rider,1,1,0,1
834,cutie po tysm po nakaayos na po yung straw yung last time po kasi na bumili ako mali pala yung pagkakaayos ko ng straw kaya ayaw niya mag sara hshahahahh thank u,1,0,0,0
835,1010 wrong color but buti nalang gusto ko yung pinalit,0,1,0,0
836,highly recommended this shopsuper ganda and quality nung item and well packed pa makakaasa kayong walang damage at safe na darating yung order nyothankyou verymuch seller ang cute din ng mga stickers,1,1,0,1
837,ok naman mgandaksu order q cleargreendumatng clearpurple,1,1,0,0
838,so nice super po ngustuhan s nirigaluhan ko tnxmuch po s deller s mbait po n rider god bless you more,0,0,0,1
839,ok nmn at dumating na no damage correct color,0,1,0,0
840,super laki pala hehe pero ang ganda matibay din kase binalibag mg anak ko hindi nasira thankyou seller,1,0,0,1
841,all in good conditionim so very happy na dumating dinthank you seller,0,0,0,1
842,1010 i love it akala ko maliit lng pero anlaki pala love it will buy again for sure,1,0,0,0
843,good i loved it my favorite color  malaki sia at maraming mailalagay na any kind of drinks suits for outing travel and even at home for everyday use thanks seller shopee and courier until my next purchase,1,0,0,1
844,kakarating lng po ng order ko sobrang ganda po may sticker pa saktong sakto lng po sa gusto kong tumbler thank you thank you so much po sa seller dto po ulit ako mag ooordernding ndi tlga sya masisira dahil nakabalot sya tlga,1,1,0,1
845,good quality thank you po seller quality is good and thank you din po sa rider sa pag delivery palage ng order ko,1,0,0,1
846,very nice po nagustuhan po yung nagpa order sakin,0,0,0,0
847,naka bubble wrap order uli ako kasi maganda at kumpleto ang item thank you seller sobra akong natuwa talaga,1,1,0,1
848,good quality 1010 salamat seller salamat din sa stickers,1,0,0,1
849,nice thank you po seller i like it  baka mag ordwr po ako ulit sa shop niyo,0,0,0,1
850,love it ganda nya lalo na stickers i rcommend this shop,1,0,0,0
851,highly recommended maganda bili ulit ako isa para sa bunso ko nmn,1,0,0,0
852,super ganda at all safe nung product ganda din ng mga freebies thankyou diko na na pic at vid sa sobrang excited,1,1,0,0
853,excellent maganda ang quality though mali ang color na napadala ni sender pero goods na,1,1,0,0
854,excellent thank you seller ang ganda ng pagkawrap safe talaga mura pa mabait pa ang seller tuwang tuwa ang akin makulit,1,1,1,1
855,maayos ang item at mganda sna mgtagal thank you seller at sa nag deliver dko na pinicturan,1,0,0,1
856,good super nagustuhan ko talaga diko lang napicturan maganda ang quality di ka magsisisi,1,0,0,0
857,fast delivery pero may kulang n item sa isang order ko d ko mgagamit ung pinaka straw nya,0,1,0,0
858,sorry late rate ang laki pala ayun bitbit ng anak ko sa school haha pero ok nman maganda thank you,1,0,0,0
859,very nice nabinta ko agad kaya order ulit ako salamat seller at ky kuya rider na hintid nya pa salamat po,0,0,0,1
860,good 2nd time makapag purchase ng tumbler maganda xa kaya bumili ulit kami ng bago,1,0,0,0
861,well packed and delivered in good condition ganda i will order againthank you seller,1,1,0,1
862,wow thanks seller ang bilis dumating ng order koganda ng itemsthank you din kay kuya rider,1,1,0,1
863,wowang lakiang ganda ang tibay nyathnk u seller and ky kuyan ng deliversuper safeand well pack,1,1,0,1
864,good for its price gandaaaa ang laki may free stickers pa siya,1,0,1,0
865,thank you seller secured na secured ang water bottle ang kapal ng bubble wrap tas im super satisfied sa nabili ko,1,1,0,1
866,thank you seller at iningayan mo ang order ko sobrang safe nyaat maayos ng donating sakinworth it ang pag hihintay,0,1,0,1
867,thank you may magagamit na ang anak ko ang ganda ng item,1,0,0,0
868,good quality mura pa mabilis din dumating thank you,1,1,1,0
869,verygood natuwa talaga asawa kosalamat po seller at shoppi,0,0,0,1
870,amazing i buy again good 100 pra sakin kya bumili na kau hnd kau magsisisi malaki pa sya,1,0,0,0
871,excellent superb ang quality worth it ang pag order ko ng items hindi na nka pag pic excited kasi yong anak ko ginamit agad,1,0,0,0
872,good item maganda maganda tatagal ang item natoorder ulit ako pag free shipping ulit,1,0,0,0
873,nice 100 salamat shoppe for my ordernagustohan ng ank ko kaya 5 star akoat sa rider salamat,0,0,0,1
874,next time pakipack po ng hiwalay yung tumbler para di magasgas  good quality btw,1,0,0,0
875,good maganda sya and aesthetic tingnan purple binili ko worth it thank you din kay kuya driver favorite na kita,1,0,0,1
876,thank you so much ang ganda at ang lakinnya pala kala ko maliit lang thank you very much walang gas gas,1,0,0,0
877,ive never been so hydrated in my life ahahahaha this is pretty useful talagang mapapainom ka ng tubig love the color may free stickers pa,1,0,0,0
878,thank u shopee thank u din s seller at s rider cguradong mtutuwa ang anak ko nito s inorder kong thumbler hndi n cia mbibitin s tubig n baon nia,0,0,0,0
879,okey nman ung tumbler kaso lang mali ung dinating na colorpink ung pinili ko black ung dumating,0,1,0,0
880,katagal bago dumating pero worth it naman dahil maganda at walang basag,1,1,0,0
881,satisfied maganda po pati pag balot safe na safe po sya thank you seller,1,1,0,1
882,very nice except kulang po ng isang stick on,1,0,0,0
883,ang cute ng mga sticker sobrang nagustuhan ko din ung water bottle wala nman syang amoy plastic sa loob,1,0,0,0
884,salamat seller and salamat shoppee pasenxa na po kinuha agad yung may ari kaya walang picture,0,0,0,1
885,d ko inexpect na sobrang laki pala niyathank you seller,1,0,0,0
886,verry good quality ang ganda super cute ng mga freebies will buy again thank u,1,0,0,0
887,2nd ordersatisfied talagamaganda ang qualityoorder ulit,1,0,0,0
888,maganda nmn po cia kaya lang po ung mga sticker nia ayaw mga dumikit,1,0,0,0
889,maganda po nksealed ng maayos,1,0,0,0
890,thank you mganda xa,1,0,0,0
891,tq seller maganda yung item salamat,1,0,0,0
892,ang ganda ng product sulittnx po seller,1,0,0,0
893,maaga dumating thanks shoppe,0,1,0,0
894,ang ganda po subra,1,0,0,0
895,thank you po ganda pati sa sticker,1,0,0,0
896,super nice ng quality bili na kayo,1,0,0,0
897,napaka ganda po seller maraming salamat po,1,0,0,0
898,thank u po omorder po ulit ako dalawa,0,0,0,0
899,bet na bet ng anak kothank you,0,0,0,0
900,okay naman po and very affordable sa uulitin thank you seller and kuyang rider stay safe and godbless   3,0,0,1,1
901,ang ganda nagustuhan ko thank you po seller,1,0,0,1
902,ang ganda nito promiseeee order na kau,1,0,0,0
903,maganda ang quality at matibay sya salamat po,1,0,0,0
904,na receive ko na un parcel ko xnxia na nga un lng nkapag rate maganda un quality sakto lng un size nya kya lng sana sa susunod i magkka iba un kulay pero ok naman un quality thank you sellerthank you shopee,1,0,0,1
905,magtatagal ito sobrang satisfied ako sa item na ito magoorder ako ulit para sa anak ko namannakapack ng maayos at mabilis lang nedeliver sobrang salamat po kay seller shopee at rider,1,1,0,1
906,maganda yong parcel ko at ang bilis dn dumatingkasyang kasya sa akin yong size na order ko actually nakaorder na ako ng pangpangalawa na po thank you sa uulitin,1,1,0,0
907,ang ganda at ang bilis din dumating nag sesend din si seller ng picture bago iship thank you seller will order again,1,1,0,1
908,super duper ganda pangalawa ko nga itong order nagustuhan kasi ng anak ko cyempre bigay ko nalang kaya order na ko uli gusto ko,1,0,0,0
909,maganda yung quality at sobrang sulit super accommodating din nung seller nag sesend sila ng pic bago iship will order again thank you seller,1,0,0,1
910,in fairness ang bilis ngayon ni shopee compare last order ko na inabot ng 1 week bago ko narecieved ang bilis pinaship ni seller si courier ata nagkaproblema salamat sa mabait na seller may pafreebie pa sya ngayon na pilaten order uli ako kapag may nagustuhan naman po thank you,0,1,0,1
911,100 stars ang maibigay ko sa mga bra na toh salamat seller ang ganda at mura pa bili na kayo dyan legit ang store na toh salamat coz complete po ang na tanggap ko shopee salamat at thanks delivery men,1,0,1,1
912,i recieved my orders well packaged kaya lang medyo may damaged ung isang bra pero since mabait naman talaga si seller ok narin it will not affect to wear this bra anyways next time nalang sis sana di ma doble ang colors hehehe thanks i will order again,1,0,0,1
913,maganda quality ng products mganda din ang fit ang designs pati colors mgandaat mbilis din ang response ng sellermabilis din ang shipmentthank u seller until next transaction sa shop nyo,1,1,0,1
914,okay naman yung product wala ring damage pero may konting mantsa understandable naman so overall okay naman salamat seller salamat rin sa nagdeliver,1,0,0,1
915,order received ang ganda nong quality komportable siya gamitin maraming salamat at sa uulitin,1,0,0,0
916,received complete items ok nman ung colors na binigay its worth the price mura lng pera ok nman ung quality tamang tama lng ung size na pinili ko sa color ngmessage ako na any color basta iba iba nasunod nman thanks shoppee seller at kay suki nming c kuyang tga,1,0,1,1
917,thank you kuya rider nagdeliver thank you seller and shopee ang ganda ng item nagustuhan ng nanay ko nextym order ulit ako sa uulitin mas maganda pa ang dumating sana magtagal din ito,1,0,0,1
918,super thankiee po mabait po yung seller promise tyaka maganda po yung item para sakin will buy again thank you po,1,0,0,1
919,ok naman po yung na prefer ko sa shop nato subrang saya nga ng pag bibigyan ko hahaha thank you po and god bless po,0,0,0,1
920,salamat shoppee seller tsaka sa mabait na rider napaaga ang dating maganda sya medjo manipis pero ok lng sa price nya na try ko comportable sya isuot pwde na sya pang bahay,1,1,1,0
921,no damage ang itemsswak sa presyumaganda din ang tela nya slamat seller at ok nman ang mga orders q slamat,1,0,1,0
922,i received a complete package kaso i was a bit disappointed kasi malilit pala cap niya i dont know if ako nagkamali dahil diko binasa pero haay halos lahat naman na kasi ng naorder ko ay di ko na magamit sa liit pero pwede pa rin namang ibenta hehehe,1,0,0,0
923,nice recieved the package in good conditionproblema ko langmali ang mga sizes3838 ang variation ko na nilagay pero 3680 ang pinadalaayos na sana kaso ang liit sana next time okay na oorder ako ulit soon,0,1,0,0
924,very disappointed pareparehas ang design iba iba nga e pinili ko edi sana nag stick ako sa 70pesos instead of 79 maganda naman over all kaso super disappointed talaga sa item para alam ko kung anong item yung uulitin at bibilhin ko na pwede pa irecommend kaso mo ganyan kayo,1,0,1,0
925,editing my post kasi hindi kasya yung 2 orders understandable yung isa kasi size 38 40 ako e akala ko pwede na mag extender pero masikip nga sa ate kong 36 sooo di talaga pwede yung isa naman 40 kaso pang 36 lang ata for the price pa din mabait,1,0,1,0
926,manipis smaller than expected yung shorts pero okay naman buti kasya parin yung black top iba yung sa picture pero nice quality naman with adjustable straps if semi large po hindi napo ata kasya yung items,1,0,0,0
927,pwede na sana kasi super nipis naman so medyo hindi siya nagustahan ni mama yon lang po masasabi ko thank you sa seller,1,0,0,1
928,nice po sya worth it ang pera,0,0,1,0
929,good okay naman yung product for the price if want niyo affordable na gamit keri lang to at madali din na ship all goods naman,1,1,1,0
930,mapusyaw yung gray therefore i conclude na hindi consistent ang quality ng product hindi din nag response si seler neweys tenkyu n,1,0,0,1
931,ok lang sya for its price  manipis lang pero ok lang naman  still magagamit pa din  thank you seller salamat,1,0,1,0
932,received the item in good condition and on time small sa personal salamat seller at dun sa rider na nagdeliver godbless both,1,1,0,1
933,nakuha ko na po siyamaraming salamat pomaayos at maganda po siyanagustuhan po naminthank you po ulit sa uulitin,1,0,0,0
934,nice maganda naman pero manipis pala  pero pede na  nakakatakot lang baka mapigtas pero goods na  thanks seller,1,0,0,1
935,nice got the correct item and color stretchable and manipis lang ung strap what you see is what you get so dont hesitate to buy this product from this store,1,0,0,0
936,kasya sa akin ang dalawa but the white was a little bit thinner than the picture at nakikita yung pad different from the black but still i love it,1,0,0,0
937,ayos naman sya pero magkakaiba sya nga size and mas manipis sya unlike sa inorder ko dati goods pambahay thank you po might order again,1,0,0,0
938,okay lang fit naman siya kaso parang may excess part nag uumbok sa likod ko but still very cheap so okay lang sakin na bumalik kana miss u,1,0,1,0
939,fine its loose and yung tela nya is manipis tas dmalambot mainit sa katawan,1,0,0,0
940,i dont know if the quality can be trusted but all goods parin naman among the three that i ordered from this shop this stands out the most,1,0,0,0
941,receive after 4 days na magkakasama lang sa isang plastic this is also the biggest one my only problem is ang nipis ng padding parang madali masira kaya need to buy seperate padding insert,1,0,0,0
942,i got correct and complete items okay yung item kaso hindi lang pantay yung straps niya yung isang white mas mahaba kaya nalalaglag nung triny ko,1,0,0,0
