Review #,Review,product,delivery,price,service,explanation,,,,,
744,awesome ang cute ng size na and lalo na yung color na fave ko di magulo dalhin kc wireless nga siya and may case happy for my purchase sa uulitin seller thank you so much,1,0,0,1,The size is awesome, the color is my favorite, it's not messy to carry because it's wireless, and it has a case. Thank you seller.,,
745,kumpleto ang orders and mabilis ang shipment tjamks seller will order again and tama rin ang mga kulay thankssssssss,0,1,0,1,The orders are complete and the shipment is fast. Thank you seller.,,,,,
746,hindi naman dumidikit ano ba itokitchen adhesive walang kwentasayang lang pera ko tatlo pa naman i norder ko di magagamitok naman yung para sa babyito lang talagaadhesive na to kahit sa mukha mo ilagay hindi dumidikit,1,0,1,0,The kitchen adhesive does not stick and is a waste of money.,,,,,
747,thank you seller maganda po ang qaulity at saktong sakto po sa order ko order po ako ulit nextime,1,0,0,1,Thank you seller, the quality is good and it fits my order perfectly.,,,,
748,1010 the quantity was lit and it takes a lot of time before ma lowbat thank you so much seller,1,0,0,1,The quantity was lit and it takes a lot of time before it runs out of battery.,,,,,
749,ang ganda nya size 40 na ang kinuha ko baka kasi ung size 39 nila maliit super ganda sana pala dinamihan kuna sa uulitin kasi ung mga gusto ko na iba sold out agad order na kayo dito,1,0,0,0,It's beautiful, I got size 40 because their size 39 might be small. It's very beautiful. I should have ordered more.,,,,
750,super budget friendly good afternoon super happy with this purchase we are using gomo sim for almpst 4 months much better sa other internet provider bihira mg log yun signal super affordable fast shipping ordered 1010 recieved 1011 the follpwing day good for the whole family  di muah muah,0,1,1,0,Very budget-friendly, super affordable, fast shipping.,,,
751,hagard ang ferson pero dahil sa eyeliner at mascara naging fresh tingnan,1,0,0,0,The eyeliner and mascara made the person look fresh.,,,,,
752,thank you so much good quality not bad for 116 pesos gonna order again thank youu so much thank youu so much thank youu so much,1,0,1,1,Good quality, not bad for 116 pesos. Thank you so much.,,,,
753,so bango nya talaga yung tipong mapapalingon ka pag may gantong amoy na dumaan sayo its sweet not too sweet but a perfection its also oild based so luv it talagaa the packaging naman po ay naka bubble rap na so its very safe and naka box pa nung na,1,1,0,0,It smells so good, it's sweet but not too sweet, and it's oil based. The packaging is bubble wrapped and in a box.,,,
754,okay lang manipis yung wire niya no doubt sa price,1,0,1,0,It's okay, the wire is thin, but no doubt for the price.,,,
755,thank you sellerganda ng quality nyothank you din po ky kuya rider,1,0,0,1,Thank you seller, the quality is good. Thank you rider.,,,,
756,ok never expected na ganito kaganda ung mga payong with its price very gud buy sya sana tumagal i will buy again this time ung 8ribs naman,1,0,1,0,Okay, never expected the umbrellas to be this good with its price. It's a very good buy.,,,,
757,good sa unang salang ng yelo mejo maliit ang nagawa then nun 2nd and third mejo lumaki na goods sya sa pang araw araw or pag may handaan pag biglang naubos ang yelo mo sa bahay,1,0,0,0,Good. The ice produced was a bit small at first, then it got bigger in the 2nd and 3rd tries.,,,,
758,i ordered so many different things in this shop and the other product has a really good quality but this earphones does not nasira kasi agad for less than a month na nagagamit,1,0,0,0,The other product has a really good quality but this earphones did not.,,,,,
759,good very nice super lovely what you see is what u get pag malayuan mukha syang legit n parisian slide ang ganda love it nakaorder n dn ako ng ibang color neto parang gusto ko bilhin lahat ng kulay,1,0,0,0,Good, very nice, super lovely, what you see is what you get. I also ordered other colors, and I feel like buying all the colors.,
760,akala q magaan mabigat pala xa na plastic but maganda nmn xa thanks po sa manong na nagdiliver,1,0,0,1,I thought it was lightweight, but it's heavy plastic. But it's nice. Thanks to the delivery man.,,,,
761,maayos ang packaging tlagang inayos para hindi mabasag hindi ko pa ngagamit pero mabilis ang deliver thank you,0,1,0,1,The packaging is well-arranged to prevent breakage, the delivery is fast.,,,,
762,100 percent useful ang bonga nya sobra tapos may pa freebies pa yung tyeso tumbler mismo maganda na at mukhang kayang sumabay sa hydro  aqua sulit talaga thank you sa shop na to sobrang affordable at magagamit ng anak ko ito mabait din yung nag deliver,1,1,1,1,100 percent useful and awesome. There are freebies, the tumbler itself is good and looks like it can compete with hydro aqua. Very affordable, and my child can use it. The delivery man is also kind.,,,
763,okay mahirap lang pindutin yung may watermelon design though okay na din,1,0,0,0,It's okay but the watermelon design is hard to press.,,,,,
764,very affordable  maganda ang item  will surely order again  thank you shopee and seller pati na rin kay kuyang rider,1,0,1,1,Very affordable, the item is good. Thank you shopee, seller, and rider.,,
765,good nakailang order na ko dito  nasusunod talaga ung gusto ko ariana grande cloud sobrang bango nya,1,0,0,0,Good, I've ordered here several times. My choice is always followed. It smells very good.,,,,
766,super ganda po at ang laki although matagal sya dumating worth it nmn po thanks seller,1,1,0,1,Super beautiful and big, although it arrived late, but it's worth it. Thank you seller.,,,
767,sulit naman sa price nya okay siya pag mag isa ka then naka earphones preferably earbuds para hindi makinig yung slight noise ng fan pero all in all its good might buy again soon,1,0,1,0,Worth it for its price, it's okay when you're alone.,,,,
768,ok sira ung isang clip and ung mask akala ko black ung hook and ung jewelry box mukang kadidikit lng dumidikit pa sa kamay ung dikit nya ung hair brush parang masisira na haha  pang reregalo ko pa naman but the rest of my order goods naman,1,0,0,0,One clip and the mask are broken.,,,,,
769,thankyou seller and rider working po lahat and super muraaaaa hehe will order again soon pag may kailangan pa ko thanks,1,0,1,1,Thank you seller and rider, everything is working and super cheap.,,,,
770,worth it every item i purchased in this shop it is a fast transaction and i will buy more soon thankyooou seller will purchase again,0,0,0,1,Every item is worth it. It is a fast transaction. Thank you seller.,,,,,
771,maganda sya thanks seller,1,0,0,1,It's beautiful, thanks seller.,,,,
772,gand ng packaging mabilis lang din deliver tsaka maganda siyang gamitin very useful ginamit ko agad siya sa kama namin,1,1,0,0,The packaging is good, the delivery is fast, and it's good to use and very useful.,,,
773,considering its price super nice ng quality makapal ang tela and it looks expensive good for everyday use thank you seller,1,0,1,1,Considering its price, the quality is super nice, the fabric is thick, and it looks expensive. Thank you seller.,,
774,good super nice and i like it so much thanks seller godbless po suoer bilis po ng diliver thnk u,0,1,0,1,Super nice and I like it so much, thank you seller, the delivery is super fast.,,,
775,i like it so much walang wire medyo masikip hehe dapat pala 40 inorder ko hehe my fault order nalang ulit ako maganda din ang quality atleast ngayon alam ko san ako bbili ng mga magaganda bra  thankyou keep it up seller,1,0,0,0,I like it so much, there's no wire, it's a bit tight. The quality is also good.,,,
776,good quality maganda ung fit nyamaganda at makapal ung tela salamat s seller pangalawang order ko n to,1,0,0,1,Good quality, the fit is good, the fabric is good and thick. Thank you seller, this is my second order.,,
777,100 thank you po sa pag hatid ng maayos ng mg order ko po maraming salamat po,0,0,0,0,Thank you for delivering my orders properly, thank you very much.,,,,
778,good the product is worth it for its price and i really recommend this shop very accommodating si seller and comes in good quality naman siya,1,0,1,1,The product is worth it for its price. The seller is very accommodating and it comes in good quality.,,,,,
779,cute and nice magaan lng ang cute niya cheap compared to other seller bilis din naship thank you definitely will order again,1,1,1,1,Cute and nice, lightweight, cute, cheap compared to other sellers, fast shipping.,
780,nice its good comfy medyo maliit lang pala yung nakuha kong size haha kala ko sakto lang since maliit lang naman booby ko kaso di siya sakto sa positions so yea pero cute pwede na rin ganito ang magandang gamitin since di siya mafoam ang lightweight lang thank you,1,0,0,0,It's good and comfy, but the size I got is a bit small.,,,,
781,thank you shopee sa sexy bra mabilis ang delivery maganda ang tela mura lang po sya thank you kay seller at kay kuya rider 2x n po ako naka order nya mukhang mamahalin hehehe,1,1,1,1,Thank you shopee for the sexy bra, the delivery is fast, the fabric is good, and it's cheap. Thank you seller and rider.,,
782,worth it i really love this simsuper worth it sa 1month unlisulit talaga ang gamit moamblis dumating kahit sa province pakudos seller,1,1,0,1,Worth it, I really love this sim. Super worth it for 1 month. It arrived quickly even in the province. Kudos seller.,,,,
783,ang ganda worth it bilhin sira yung lagayan pero hindi na mahalaga basta ang ganda nung payong huhu,1,0,0,0,It's beautiful and worth buying. The container is broken, but it's not important as long as the umbrella is beautiful.,,,,
784,i ordered it march 25 and dumating na sya agad ngayon super fast deliverythankyou seller and spaecially kay kuya rider,0,1,0,1,I ordered it March 25 and it arrived today. Super fast delivery. Thank you seller and rider.,,,,,
785,magaganda lahat ng bra will order again soon thank you seller sa smooth transaction mabait pa si seller,1,0,0,1,All the bras are good. I will order again soon. Thank you seller for the smooth transaction. The seller is also kind.,,,,,
786,the best shoes ive order as in napaka gandaaaaaa wala akong masabiii,1,0,0,0,The best shoes I've ordered, it's very beautiful, I have no words.,,,
787,whatt you see is what you really get the quality is so good and im so happy with itsurely buy again and get many as i can buy thank you for this product,1,0,0,0,What you see is what you really get, the quality is so good, and I'm so happy with it.,,,
788,giving this a rate 5 sobrang ganda ng mga items and it is well packed seller sent me also a picture before shipping thank you so much surely will order again,1,1,0,1,Giving this a rate 5. The items are very beautiful, and it is well packed. The seller also sent me a picture before shipping.,,,,
789,dito po kayo umorder ang ganda at lahat gumagana legit guys nagagamit ko xa lalo na dito samin kc wlang kuryente sa gavi,1,0,0,0,Order here, it's beautiful and everything works. Legit guys, I can use it especially here because we don't have electricity in Gavi.,,,
790,goods na goods po for its price i will order again seller nagsend pa si seller ng picture po ng order,1,0,1,1,Very good for its price. I will order again. The seller even sent a picture of the order.,,,,,
791,ang ganda po sa paa malambot po siya pero medyo maliit lang kasi dapat mag add 1 size kayo but satisfied buyer here thankyou,1,0,0,0,It's beautiful on the feet and it's soft. It's a bit small, so you should add 1 size.,,,,
792,good well recommended protected yung items plus nagsend si seller ng pic before nya ipack and ship will buy again,1,1,0,1,Good, well recommended, the items are protected, plus the seller sent a picture before packing and shipping.,,
793,the scent is similar but not quite it overall the perfume is good naman it focuses more on citrus than powder notes nga lang but okay naman,1,0,0,0,The scent is similar but not quite. Overall the perfume is good.,,,,,
794,tama lang sya sa akin thank you po,0,0,0,0,It fits me just right, thank you.,,,,
795,nice thank you seller nagustuhan ni mother ko po sana po magtagal worth the price makisbay sa uso,1,0,1,1,Nice, thank you seller, my mother liked it. I hope it lasts, worth the price.,,
796,not sure if hindi pa lang sobrang dumi or mahina lang sya humigop or nag expect ako nalinis na namin mga bed unan and sofa pero yan lang nakuha ung papel for testing lang prang mas ok yung normal vacuum kasi mas malakas tsaka pati mga sulok sulok nakukuha,1,0,0,0,Not sure if it's just very dirty or it doesn't suck well.,,,,,
797,ganda nang item feel mo talaga ang quality and of course gumana naman,1,0,0,0,The item is beautiful, you can really feel the quality, and of course it works.,,,
798,ang ganda po sobrang worth it ng binayad ko oara dito walang problema sa packaging sobrang secure nya maganda syaaaaa,1,1,1,0,It's beautiful, super worth what I paid for it. There are no problems with the packaging, it's very secure, and it's beautiful.,,
799,gandaaa ang expect ko matigas ung mga nabili ko pero malambot pala siya di q sure kung good or bad thing ba yun pero okay na komportable siya sa paa,1,0,0,0,Beautiful, I expected the items I bought to be hard, but they're soft.,,,
800,maganda ang tela at ang lambot kasya na man sa akin no damage at all ang items kahit matagal dumating malambot na man siya at d masakit gamitin i recommend this shop,1,1,0,0,The fabric is good and soft, it fits me, no damage at all to the items even though it took a long time to arrive, it is soft and not painful to use.,,
801,2nd order kona to from this shop and it didnt disappoint me worth it and makapal tlga ang tela might buy again from this shop,1,0,1,0,,,,,,
802,good thank you po at nagamit n xia ng mga anak kogod bless,0,0,0,0,,,,,,
803,sobrang laki at sobrang ganda thank you seller,1,0,0,0,,,,,,
804,goods parcel received ang cute ng mascara  ang ganda niya sa pilikmata thank youu seller,1,1,0,0,,,,,,
805,soooo useful happy with these wet wipes talaga sya hindi agad natutuyot,1,0,0,0,,,,,,
806,good ok yung charger fast siya at gumagana ng ayos legit fast charger at order ulit aq pranmn sa anak ko,1,1,0,0,,,,,,
807,dapat 1 star lang to eh kasi 3 sa items na inorder ko iba naman design nung dumating kaso cute naman kaya sige 5 star na lang,1,0,0,0,,,,,,
808,tatlo po order ko dumating dlawamganda nmn sya kulang lang,1,1,0,0,,,,,,
809,ang ganda at ang cute niya maliit lng talaga siya and functional naman siya at buo ang sound,1,0,0,0,,,,,,
810,good same as picture same to ng bayfree mascara siguro eto din yun iba lang brand parang soft gel sya water resistant maganda din na madali matanggal pero matagal staying power at di parang semento,1,0,0,0,,,,,,
811,i really like the shirt tamang tamang lang un medium size thank you seller,1,0,0,1,,,,,,
812,superrrrrrr cute kasya talaga sa sling wallet ko very handy and makapal ang cloth nya very nice color too magagamit ko na ito today now na hehehe responsive din c seller chat thank you,1,0,0,1,,,,,,
813,goods nmn at tama lahat ng items kaso yung skintone na color is merong parang lipstick na mantsa d ko alam ano yun kasi red na parang lipstickpero all in all goods will order again,1,0,0,0,,,,,,
814,it was good hindi ako medyo maalam when it comes to checking how good its specs are but sulit naman na din naman for its price based on my initial test,1,0,1,0,,,,,,
815,very good complet with a freebies maybe next order their new freebies is a smart watch lol but seriously the quality of the lenovo brand is really good you dont need to buy an apple or a samsung brand because lenovo already have all of it in aound quality and,1,0,0,0,,,,,,
816,lights ang cute nya nagustuhan ng anak ko hindi lang pwede pagsabayin yung ilaw at fan tas syempre madaling malow batt pero goods na din kc mura lang naman sya,1,0,1,0,,,,,,
817,very good thank you seller grabe ang ganda talaga nang eyeglass nato ito pinaka gusto ko hindi sumasakit yung mata ko pa ito ang gamit ko,1,0,0,1,,,,,,
818,maraming salamat po sa aking seller na maganda po ang aking item na ship po sa rider at maraming salamat din po sa shoppee nag online business more blessings and god bless all the online business,0,1,1,0,,,,,,
819,very accomodating seller first buy sa shoppee so far quality is okay product has no damaged well packed and mabilis din ang delivery will feedback again para sa quality,1,1,0,1,,,,,,
820,ok xa nice thank you so much po seller and shopee and kuya nagdiliver,0,0,0,1,,,,,,
821,nice ok naman dumating bago ang christmas pang gift sa mga bata pero hindi pala lahat may karton or lagayan gagawan ko na langthank you seller,1,1,0,1,,,,,,
822,gand ng design and complete orders plus may pa freebie pa si seller mabilis din na shipped ni seller sana magtagal sya saken will order again,1,1,0,1,,,,,,
823,ok lng naman po maayos naman dumatingkaso di ko pa natrysamat reseller at kay kuyang rider,0,1,0,0,,,,,,
824,okay naman ang scent and sa long lasting sakin tumatagal naman ng atleast 812hrs pang 2nd buy kona to triny ko muna yung 5ml saka ako bumili nito and super okay naman for the price,1,0,1,0,,,,,,
825,wrong color i ordered caramel but instead gray dumating sakin di man lang nag pm or nagpaalam muna si seller na papalitan niya kulay basta shinipped nalang agad,0,1,0,1,,,,,,
826,good quality nkakahigop nmn ng alikabok at mga buhok,1,0,0,0,,,,,,
827,mukha naman matibay pangalawa ng order ko nagustuhan din kc ng byenan ko thank you seller,1,0,0,1,,,,,,
828,ang gandaaaa thank you seller,1,0,0,1,,,,,,
829,maaga dumating yung order huhu thankyousomuch po seller super ganda po nang order ko sobrnag nagustohan nang buyers ko huhu order ulit ako thankyou din po ki kuyang nagdeliversa uulutin po ulit keep safe everyone,0,1,0,1,,,,,,
830,ang ganda natural lang muna yung pinili kong kulay dahil first time ko magfake nails and i love it will order again soon,1,0,0,0,,,,,,
831,order received complete ang orders ko and walang damage ang items ang liit ng sizes nag add 2 size na ako pero ang liit pa rin para sa lalake,1,1,0,0,,,,,,
832,good what you see is what you get complete items and tama lahat ng kulay very thank you seller i will buy soon again,1,0,0,1,,,,,,
833,ang gandaaa ng quality for its price matagal din malowbat kaya sulit sa byahe,1,0,1,0,,,,,,
834,napakaganda po ng shoes and super accomodating si seller matibay at maganda what you see is what you get,1,0,0,1,,,,,,
835,amazing superb love the quality  worth ur money and quality qise love it buy here now promise di kayo magsisisi,1,0,1,0,,,,,,
836,ok namn manipis lng sya parang yero  tas depende din sa stove kubg saan sya kakasya  btw  thank you,1,0,0,0,,,,,,
837,okay naman pokaso dalawang mousepad binigayeheheeakala ko maypamouse nawhahahapero okay naman pothank you padin popwede na pang gift yung isa ehehe,1,0,0,0,,,,,,
838,good thank you seller maayus yung items thank at mabago siyaat pati kay kuya rider,0,0,0,1,,,,,,
839,para sa aming baby kambal so excited na magamit nila to thank you so much seller,0,0,0,1,,,,,,
840,good i am really satisfied with my order the shoes are very very very cute sulit po ang price ng shoes will order again from this shop,1,0,1,0,,,,,,
841,sobrang tipid sa gas at magagamit din sya kahit sa kerosine stove,1,0,0,0,,,,,,
842,super love it ang ganda nya,1,0,0,0,,,,,,
843,good oh my gahhhaafddhindi ko inakalang ang tibay pala niyatapos automatic pahindi ko rin akalain na medyo malaki pala yong size niya akala ko pariho sa ibang payong na maliit lng na mailagay sa maliit na bagito malalagay rin namn sa bag pero dapat malakilaki rin size nang bag mo,1,0,0,0,,,,,,
844,magaganda yung items thanks seller ill be buying againmagaganda yung items thanks seller ill be buying again,1,0,0,1,,,,,,
845,thank you my niece loves to draw kaya niregaluhan ko siya nito love niya daw yung kulay kasi color pink matagal nga lang dumating kasi nasa malayo pa kami pero okay naman,0,1,0,0,,,,,,
846,good mabilis ang dating at maayos ang pagkabalot ang ganda ng item sulitbna sulit sa price ang mura lang mauulit ulit sa pagorder nxttym 100 legit buyla na kayo,1,1,1,0,,,,,,
847,thank you shopee npkaganda yong rubber shoes at napaka npakalambot pa mura na quality pa sakto lng yong size n naorder ko at kasiang kasia have a bless day shopee more power to you,1,0,1,0,,,,,,
848,thank you seller sobrang ganda talaga,1,0,0,1,,,,,,
849,got it in good quality and on sale pa ang ganda po fits just right since add 1 size bigger sya fast shipping also thank you ulit,1,1,1,0,,,,,,
850,very good mura lng for my daughter sa skul nya mainit na kasi masyado sana tumagal,1,0,1,0,,,,,,
851,ok naman for its price thank u,1,0,1,0,,,,,,
852,madikit mabilis ang shipping complte order thank u po seller,0,1,0,1,,,,,,
853,excellent 5 star napaka ganda po,1,0,0,0,,,,,,
854,all black mejo maliit lang sa size 43 but the product is good,1,0,0,0,,,,,,
855,maayos ang package walang damage at well packed thank you seller sana magtagal at magamit ng maayos salamat din sa rider na iningatan ung parcel thank you shopee,1,1,0,1,,,,,,
856,super good sa murang halaga highly recommended thank you so muchhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0,0,1,0,,,,,,
857,maganda naman siya kaso mukhang mas manipis yung tela compared sa una kong nabili at sana kasya kasi di ko pa natatry hahahaha thank you seller,1,0,0,1,,,,,,
858,very good xa malambot sa paa at mukhang matibaymag order ako ng isa pa,1,0,0,0,,,,,,
859,sobrang ganda thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller thank you seller,1,0,0,1,,,,,,
860,very handy and kasya po sya sya maliit na bag 1010 i am super satisfied with my purchased ang ganda po niya s personal it is worth thr price pang mall quality po yung umbrella na to i also love the size kasi napaka handy lang po nya thr color,1,0,1,0,,,,,,
861,its very nice sobra thanks seller i love your products po might order soon hehe keep up the good work po sa inyong lahat,0,0,0,1,,,,,,
862,thank you po gustong gusto ng ank ko,0,0,0,1,,,,,,
863,i like the product very well sana d masira agad thank you seller,1,0,0,1,,,,,,
864,maganda ang mga kulaybagay sa apo kothank you seller,1,0,0,1,,,,,,
865,ang ganda ng qualityfast deliverythank you seller,1,1,0,1,,,,,,
866,apaka ganda subrang ganda affordable pa finally miron nadin ako gusto ko sana pink kaso wala na piro kahit green worth it naman po order ako nito olit bagu ako uuwi,1,0,1,0,,,,,,
867,leather leatheran yata bang dali dumating hahahahaha manipis sya and its not heavy unlike the other boots well its good for its price i suggest that dont use it everyday cuz baka madaling masira but overall loevuette,1,1,1,0,,,,,,
868,cutie ng sandal kahit di ko na receive ung isang item pero nag chat nman si seller letting me know na unavailable na ung isang item na inorder komaaus kausap at na refund nila ako ng maayos surely will buy again sa shop na toh,0,0,0,1,,,,,,
869,fast delivery will try muna kung effective then edit ko tong review nagsesend si seller ng piicture bago ipadala thank you seller,0,1,0,1,,,,,,
870,super ganda ng quality great buy mabilis dumating thank you and will definitely buy again thank you seller thank you shopeeeeeeeeee,1,1,0,1,,,,,,
871,worth the purchase for the ammount of 120 pesos not bad na sa quality and design very elegant looking,1,0,1,0,,,,,,
872,maraming salamat shopee seller and courier for the smooth transaction  maayos ang packaging ng bawat item okay naman tela,1,1,0,0,,,,,,
873,im so happy kasi nasunod mga gusto kong colors thank u seller,0,0,0,1,,,,,,
874,light weight bilis ng delivery took only 2 days parcel is secured difficult to open to check the inside dko tuloi malaman if me plastic ung filter and sana ung remote in english read and watch good reviews nman and i think worth the price sana lang tlga magtagal sya,0,1,1,0,,,,,,
875,packaging is cute super clear ng sound and di hassle gamitinsafe din nakarating im happy w my purchase,1,1,0,0,,,,,,
876,good my 2nd time to order all is good however yung panty na itry ko pa lang sana ngayon eh mali yung size na pinadala so wala din di rin masusukat,0,1,0,0,,,,,,
877,maganda nman xa kaso kala q coloredpero ok n kc ang cute niasna hindi to madali masirakaso hirap mag kasignal,1,0,0,0,,,,,,
878,super effective sobrang nagutuhan ko cute tapos nice yung mga shades kulay i relly like it,1,0,0,0,,,,,,
879,legit seller fast deliver 1 araw lang deliver agad thank you po may unli data nako 1month,0,1,0,0,,,,,,
880,good i love the fragrance at maayos din naman kaso namali pala ako ng napili yung isa pala dapat yung nag papalit ng color  salamat seller,1,0,0,1,,,,,,
881,pwede na pang trabaho sa price pwd na kesa s palengke mas mahal dun mabilis din ang deliver sana mag kasya kay hubby ko slmat kay seller and delivery driver kht ngayon lng nasarap ng tulog at nagising pa dahil syo hahaha,0,1,1,0,,,,,,
882,ang ganda nun bed ang laki nia bka kpg 1yr old n ang baby kasya p rn dto wala lng pla siang 2 unan n mhaba pero mganda sia all in all thankyou seller,1,0,0,1,,,,,,
883,good eve po i got my parcel todaythank you seller for complete and no damage po lahatok nman po sya medyo hindi lang masyado makapal yung tela unlike s enorder ko sa iba n shopthank you shopee and s rider,1,1,0,1,,,,,,
884,maganda sa murang halaga rubber sya at magaan bilis pa naship ni seller thanks,1,1,1,1,,,,,,
885,mganda po sya promiseuulit p q umorder5 star ka skinthank u shoppee tsaka kay kuya na nag deliver po,1,0,0,1,,,,,,
886,ty verry much sa seller nitong ilaw sana dito na kayo bumili,0,0,0,1,,,,,,
887,maganda na quality ng sound para sa murang presyo nya may tupi nga lang yung charging port kinailangan ko pang ayusin para maipasok yung charger,1,0,1,0,,,,,,
888,good no damages ang ganda tama ung kulay na gusto ko thanks seller,1,0,0,1,,,,,,
889,ok nmn xa pero black ang order qblue ang dumating,0,0,0,0,,,,,,
890,very durable stays cold for a long time secured ang packaging been using it for a week and its a good buy may brushes din which is good too,1,1,0,0,,,,,,
891,dabest talaga tong sandal na ito super nice sya sa paa nakakaputi sa paa yung beige na kulay salamat ng marami seller hehehe,1,0,0,1,,,,,,
892,maganda naman syapero bkit mali ang kulaypink po order kobakit kulay blue pinadala nyo,0,0,0,0,,,,,,
893,natanggap ko na po what you see is what you get po nice quality recommended this shop po thank you seller and shoppe,1,0,0,1,,,,,,
894,hi thank you sa pag deliver mabilis naman ang pagdating niya magabda din ang item nakuha ko lang siya nitong sale for only 88php malaki tukong sakin nito pag mag edit kudos sa store and sana long lasting siya hehe,1,1,1,0,,,,,,
895,yellow its my nth times ordering to this shop never pa ako binigo ni seller sa quality ng mga sandals nya,1,0,0,0,,,,,,
896,one of my 1010 order and i received it after 2 days super bilis dumating and was wrapped properly no damage cant wait to try it out on pillows mukha naman sulit automatic 5 stars will use for at least till before christmas and will buy as a gift for,1,1,1,0,,,,,,
897,pak na pak sya pang awra sissss lalo na yong hanboli 1 recommended ko to para sa mga morena like me thank you sellerrrr more orders to comeee,0,0,0,0,,,,,,
898,receive ko na po order ko maayos namang dumating kaso kulang ng isang brush but its ok chinat ko naman si seller ang responsive nya kausa at nag rereply thank you seller sa pa freebies na shades i will order again,0,1,0,1,,,,,,
899,ang ganda ng tsinelas saktong sakto sa paa ko ang cute niya tingnanthank you po seller sa uulitin,1,0,0,1,,,,,,
900,may konti syang sira sa parteng baba pero kaya naman ayusin worth it naman sya sa pera maganda rin ang tela salamat seller and shoppee,1,0,1,0,,,,,,
901,good na gustohan ko kase makapal syahindi masisira agadthank you seller,1,0,0,1,Product (makapal, hindi masisira agad) and Service (thank you seller),,,,
902,ok lang next time be true na lang para walang return na nagaganap kung ano sana ang inorder ng customer ganun din sana ang ipadala nyokasi waist ng time para sana maulit ang customer sa inyo salamat  god bless,0,0,0,1,Service- Customer is asking to double check item to avoid returns,,,,,
903,mabilis dumating order ko magnda din tela nia at sakto lng din sa asawa ko thank you seller,1,1,0,1,Product (maganda tela), Delivery (mabilis dumating), and Service (thank you seller),,,
904,10 i live the color and super affordable sya mabilis din dumating,1,1,1,0,Product (color), Delivery (mabilis dumating), and Price (affordable),,,
905,salamat seller ang ganda ung item leget tlga god bless you more at kay kuya rider na mabait,1,0,0,1,Product (maganda, legit) and Service (salamat seller, rider na mabait),,,
906,good thankyou sellermatibay syaat ngustuhan ko ung color thankyou,1,0,0,1,Product (matibay, color) and Service (thank you seller),,,,
907,worth it 100100 maganda sya worth it ang pag bili sa item na ito una una maliliit muna ang ilalabas na yelo pero pag na umpisahan na solid na yelo na ang lumalabas worth it sobra nagustuhan din ng father in law ko,1,0,1,0,Product (maganda, solid na yelo), Price (worth it),,,
908,affordable na god wuality pa san kaa pa hahahahaa will order again dahil tag tilid tayo value for money is super check g,1,0,1,0,Product (god quality) and Price (affordable, value for money),,,,
909,received items in good condition at tama yung color at sizes ng order ko thank you seller and pinipicturan ni seller bago pa shipwill order again,1,0,0,1,Product (good condition, tama yung color at sizes) and Service (thank you seller, pinipicturan bago i-ship),,,
910,ok cute and ok na for very cheap price this shop is very recommended very fast delivery and rider was great also thank you seller and shopee,0,1,1,1,Delivery (very fast delivery, rider was great), Price (very cheap price), and Service (shop is very recommended, thank you seller and shopee),
911,rubber ganda and mura kesa s palengke k bibili lalot alam nila magpapasko kya mas bnili ko ng shoes mga anak ko s shoppee eh thank you seller,1,0,1,1,Product (ganda) , Price (mura) and Service (thank you seller),,,,
912,ok naman yung sandals yung dior lang di kasya sakin kahit ng add one size na ko super liit pa din mabilis naman nadeliver at mukhang matibay,1,1,0,0,Product (mukhang matibay, di kasya), Delivery (mabilis naman nadeliver),,,
913,maganda siya nagustuhan kosalamat sellergod bless po salamat din sa nagdeliver,1,0,0,1,Product (maganda) and Service (salamat seller, nagdeliver),,,,
914,thank you so much kay seller and shopee 2and time to buy and this time pang christmas gift ko na complete and correct yung colors and in good condition,1,0,0,1,Product (complete and correct yung colors and in good condition) and Service (thank you so much kay seller and shopee),,,,,
915,very suitable for students and workers sorry if media does not relate to the product nevertheless very true to its promotion yung tumblers actually twice na akong nagorder from the shop and so far hindi pa naman ako nadissappoint dito definitely hoping for more transactions soon,1,0,0,0,Product - Mentioned tumblers.,,,,,
916,hindi ko na matandaan ilan beses na ako nakaorder sa shop na to but still all items shipped are all in good quality and good condition 3d socks are all cute and one of the best seller here in my mini shop thank you seller thank you shopee will always,1,0,0,1,Product (good quality and good condition, cute 3d socks) and Service (thank you seller, thank you shopee),,,
917,its super smooth but its not that matte pero sobrang ganda niya sa lips i really recommend this product im planning to buy another shade 3 ps the video is not related,1,0,0,0,Product (super smooth, ganda sa lips),,,,
918,tagal na deliver pero worth it ang paghintay sana tumagal ang bag,1,1,0,0,Product (sana tumagal ang bag) and Delivery (tagal na deliver),,,,,
919,ok na sanamura siya compare sa ibang shops dito sa shopeekaso medyo nadeform siyasana next timepakigandahan ang packaging niya,0,0,1,1,Price (mura siya compare sa ibang shops), and Service (nadeform, sana pagandahan ang packaging),,,
920,photo and video not related yehey sakto na ang size 40 skn thank you so much ganda tlaga ng mga item nyo walang pagsisisi till our next transaction,1,0,0,1,Product (ganda talaga ng mga item nyo, sakto ang size) and Service (thank you so much),,,,
921,appearance true mabuti na lang nag add ako ng isang size kung bibili kayo just add 1,1,0,0,Product (appearance, need to add one size),,,,,
